"ProbeName","Gene_id","name","Annot","Variant","Ctl_1","Ctl_2","Ctl_3","A_1","A_2","A_3","B_1","B_2","B_3"
"PF07_0012_v7.1_P3/5","PF3D7_0703200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,11.4119023268674,11.2385456579515,12.6603389152548,10.7622591095435,11.7601751960713,12.6557125020113,10.5097611512216,10.7048970302352,12.915730770606
"PF14_0207_v7.1_P1/1","PF3D7_1421400","RPC34","DNA-directed RNA polymerase III subunit RPC6 put.",FALSE,11.4290520397422,12.4496583488524,11.818346102583,11.3970879174942,12.3080127370897,11.8464991924151,11.9990271913767,11.6772549626424,11.9636767719808
"MAL13P1.258_v7.1_P3/5","PF3D7_1351200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,8.6355690371635,10.3111250178493,11.0880050759853,10.2244527474414,8.56411747209189,11.1521193919562,8.80339625381211,9.09994107400516,11.5906974464789
"PF11_0352_v7.1_P2/2","PF3D7_1134100","PDI-11","prot. disulfide isomerase",FALSE,9.83612738092085,10.908364847501,12.0152582291852,10.2867021393955,10.8511665372011,12.2767888808918,10.2893353638432,10.1795346869482,12.053659168661
"PFL2125C_v7.1_P1/3","PF3D7_1244200","TFB2","RNA polymerase II transcription factor B subunit 2 put.",FALSE,10.0363769495244,11.4076730005208,10.9750848713815,11.4650679053094,10.312095609693,11.385416476427,10.2048694334017,10.4257834265809,11.6800064991801
"PFC1120C_v7.1_P5/7","PF3D7_0324900","VAR","erythrocyte memb. prot. 1 PfEMP1",TRUE,14.147198563839,13.4184706426578,12.0936027588896,12.1861876107928,13.9074690604457,12.412204893007,12.9996045783389,12.6565837386952,12.2502880536806
"PF08_0083_v7.1_P2/2","PF3D7_0813000",NA,"cvd. prot. ukwn. func.",FALSE,10.9224402003305,11.5165889305741,11.3380181984752,12.4494135795256,10.6480231615986,11.6028306035019,10.8644438563179,10.7247406419608,11.9925248648001
"PFI0780W_v7.1_P1/1","PF3D7_0915900",NA,"cvd. Pl. prot. ukwn. func.",FALSE,10.1499426828658,11.5423480219069,11.195867990948,11.9532390439429,9.62728198361387,11.7378823440465,10.1383934064301,10.3276132696807,12.1572676607559
"PFC0262C_v7.1_P1/1","PF3D7_0306000",NA,"cvd. prot. ukwn. func.",FALSE,7.75058171835014,8.76865841705332,10.5006068873144,8.80079023799053,8.36608436854944,10.4987146018901,8.22163013565157,7.61840385704058,10.4158706123132
"PF10_0347_v7.1_P1/2","PF3D7_1035600","H101","merozoite surface prot.",FALSE,10.3468472208917,10.7534248634058,10.3527408725364,10.680015732548,10.1725912714913,10.6492283294613,9.96157905363028,9.72458973756546,9.82501297975247
"PF14_0547_v7.1_P5/9","PF3D7_1457400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,9.36018954814829,8.86638287855149,10.3633068929634,10.8054295076995,8.56486970480235,10.2891393646061,9.45963345886617,8.75457555242875,10.9598418651545
"PF13_0210_v7.1_P5/10","PF3D7_1337500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,11.1584405434477,9.113980946171,11.3018899672626,12.273869305297,9.11666469777681,10.9651356474491,9.79341375514643,10,11.6117141559492
"MAL13P1.228_v7.1_P1/2","PF3D7_1345600",NA,"inner memb. complex prot.",FALSE,10.234140822109,10.0716849173013,9.49876924291815,9.93351554422178,10.1152712892188,9.83936899556946,9.41644372316001,9.05639467164658,9.82672293480029
"MAL13P1.7_v7.1_P1/1","PF3D7_1300900",NA,"stevor",TRUE,8.2327494836438,8.42264971719204,6.24157213154645,6.33988402158883,8.17317441627087,6.52983171986053,6.93148805315259,7.55010493187025,7.61775689359751
"PF08_0054_v7.1_P2/2","PF3D7_0818900","HSP70","heat shock prot. 70",FALSE,13.7412541900437,15.9772367618698,15.4669323136373,14.9836483055859,14.7350191441645,15.7129554787056,14.0682467403906,14.7502024152598,15.1137678003509
"PFL1710C_v7.1_P2/4","PF3D7_1235400",NA,"tetQ family GTPase put.",FALSE,8.30025782672679,10.1476348705036,10.4242670849504,9.84338013548908,8.49678149106434,10.86663834375,8.49520626772959,8.84623660924684,11.0484296554906
"PF11_0398_v7.1_P1/6","PF3D7_1138700",NA,"cvd. Pl. prot. ukwn. func.",FALSE,12.3343232926536,12.5833077595985,11.4850247366358,12.1881155962644,12.8579432948993,11.6255577174093,11.5312415708031,11.5177574626665,11.7381716563431
"MAL7P1.167_v7.1_P1/8","PF3D7_0730500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,8.02123762926671,8.57862591920043,11.1991189602618,9.86462368547487,8.1332830063998,10.7454869379287,7.42042681948286,7.66187071225862,10.9941348944406
"PF14_0619_v7.1_P1/2","PF3D7_1465200",NA,"mediator of RNA polymerase II transcription subunit 4 put.",FALSE,10.2140543595392,11.5510088511787,11.3179625646821,11.7602217782784,9.85363377442821,11.6523959651152,10.2092693615379,10.2208571310803,11.6470572223022
"PFF0165C_v7.1_P4/4","PF3D7_0603400","TEX1","trophozoite xptd. prot. 1",FALSE,10.2760266710095,10.9079804705562,11.459389095394,11.5784387386736,10.0499778417973,11.1097921383767,10.0000394481532,10.4552388473889,11.5024673557411
"PFL1900W_v7.1_P6/8","PF3D7_1239200","ApiAP2","AP2 domain transcription factor put.",FALSE,7.22734542777444,8.58673322345625,12.853248532012,9.90033777311583,8.31092218952511,12.6665735365636,7.02339065406976,8.17831477760888,12.9984862430937
"PFA0210C_v7.1_P2/2","PF3D7_0104200",NA,"StAR-related lipid transfer prot.",FALSE,10.2392560125991,13.2167285821218,13.0238655654173,11.208603826324,11.8661031749682,13.3926139283975,10.2981931950336,11.7887207793165,13.3474012937332
"PFD0900W_v7.1_P5/6","PF3D7_0418600",NA,"regulator of chromosome condensation put.",FALSE,8.47942298102021,9.07826317608969,8.16598929585765,9.33749992555535,9.01661721542067,8.31933703360973,8.21812291393133,8.12528792342902,7.88823486804568
"PF14_0400_v7.1_P2/3","PF3D7_1442200",NA,"GTP-binding prot. put.",FALSE,8.76411522130397,9.60229374019627,10.5283036797427,10.5881721177268,8.87300539269632,10.2615578467175,8.18617268917815,8.94063132216405,10.9127239555874
"PF11_0234_v7.1_P6/6","PF3D7_1122600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,8.45530749100671,8.98227746671098,8.84874780169004,10.1585087086497,8.41768250308487,8.73461106656466,7.55580082021142,8.28581739634333,9.32907380092055
"PF11_0112_v7.1_P1/3","PF3D7_1110500","VPS35","vacuolar prot. sorting-associated prot. 35 put.",FALSE,8.86955744769569,10.8118418680082,11.4641418821405,9.09222567679032,9.95390177856415,11.7621635830262,8.32974387562898,9.5306300886736,11.7515892472052
"ETG05_36762",NA,NA,NA,FALSE,5.72283703355464,4.48512601965904,2.6110335346258,7.96891211688182,6.16344921929876,3.43196387145647,5.89858760276106,4.54420839385239,2.8744678719517
"PF11_0232_v7.1_P3/3","PF3D7_1122400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,12.5761387482932,12.4265750685155,12.297414985786,11.9383640916091,12.5558334065733,12.2549680627227,11.6985813987511,11.9289335807265,11.78596569838
"PFE0715W_v7.1_P3/4","PF3D7_0514300",NA,"aspartate--tRNA ligase put.",FALSE,6.94268808747032,10.2237507488925,10.5739567089326,9.40720508320164,8.14267840459566,10.7919711249679,7.43199728984072,9.04875413607866,11.1889701761294
"PFF0175C_v7.1_P3/7","PF3D7_0603600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,11.2357330423389,10.9359296668923,10.6137010771295,12.6684407199919,9.83873861721076,10.7609876735178,10.6075226602656,10.2159636812405,10.5319564743381
"PFL0070C_v7.1_P1/4","PF3D7_1201400",NA,"Pl. xptd. prot. ukwn. func.",FALSE,8.88259353228398,8.04679551844111,8.55072139372708,9.61126737844369,6.62399309799706,8.33114088169257,8.25152312268679,7.42663293046478,8.94407364985959
"PFI1445W_v7.1_P3/4","PF3D7_0929400","RhopH2","high molecular weight rhoptry prot. 2",FALSE,8.49920131275772,8.50111426334041,8.58006745193229,9.23607304691517,9.33754385610032,9.32344370624265,8.28265802763425,7.73535293230955,7.82870583165995
"MAL13P1.90_v7.1_P1/2","PF3D7_1317600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,7.93717075448332,9.67648216301027,11.5811906939681,8.34996055665186,8.49779157374197,11.0405863130213,7.76658654899437,8.48088429122406,11.2208940020238
"PFE0840c_D2","PF3D7_0516800","ApiAP2","AP2 domain transcription factor AP2-O2 put.",FALSE,10.5917252259045,10.233323678228,11.4073548757483,9.69786328338617,9.83783998587392,10.873709402509,10.0106497822565,9.59814445740508,10.9569271368433
"PFE0625W_v7.1_P1/1","PF3D7_0512600","RAB1b","ras-related prot. Rab-1B",FALSE,12.7376848603686,13.0439857419814,13.1077089533554,12.9733883123751,12.7650554397255,13.5222639759009,13.3103131357271,12.2713950352131,13.144487932316
"MAL13P1.239_v7.1_P5/6","PF3D7_1347900",NA,"cvd. Pl. prot. ukwn. func.",FALSE,10.5498462626854,10.3822089894314,10.8049134790871,10.1579733989255,9.58619671671481,11.0394023208698,9.9964184068138,9.59748666660424,10.9987469600115
"PF14_0537_v7.1_P2/3","PF3D7_1456400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,8.78765218764557,8.91269925911341,7.83120525385172,9.01731648358387,8.66837232881146,7.99767459892355,9.15939481561908,7.96877679089907,7.81887484074159
"PF10_0147_v7.1_P1/1","PF3D7_1015000",NA,"FAD synthetase put.",FALSE,8.25607184424134,9.75016765408211,9.59920098661752,8.40698769699375,9.04480118609339,9.81440654411417,8.14032467520802,8.48957745484241,9.66204915648594
"PF11_0036_v7.1_P2/2","PF3D7_1102400","PPCS","phosphopantothenate--cysteine ligase put.",FALSE,10.6397214575351,12.6992230150439,12.2479091237103,11.3468355888965,11.8361746519294,12.4431971370648,11.6897660910827,11.5847807435104,11.919474911631
"PFL1445W_v7.1_P3/6","PF3D7_1230000",NA,"TBC domain-containing prot. put.",FALSE,9.79461487305464,10.1266683404935,11.3413075460741,10.349207129124,9.86681728153925,10.9900897779958,9.48543668930966,9.8024447940399,10.8976450677781
"MAL13P1.38_v7.1_P1/3","PF3D7_1308000",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,9.78644264264718,10.3103639805111,9.9242856456154,11.4949015740367,9.60549822297239,11.0353751003554,9.98127614492447,9.91616654513623,10.8787797418756
"PF14_0550_v7.1_P3/5","PF3D7_1457700",NA,"large ribosomal subunit nuclear export factor put.",FALSE,10.7392532125673,11.9035199971428,11.8906697404837,12.7848989883242,10.3425569676868,12.0289213296771,11.0657237601286,11.1736671435759,12.1345816197801
"PFL2560C_v7.1_P1/1","PF3D7_1253200",NA,"hypothetical prot.",FALSE,11.5007547576607,11.5796907067281,11.0022630018223,13.1333279972056,10.4977929705998,11.1710572980138,12.4912270412568,10.7804052518283,10.9281800535836
"MAL7P1.167_v7.1_P4/8","PF3D7_0730500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,6.6585028491577,7.17517725859247,11.3872338184391,8.84750371360769,6.86565162406328,10.3497356974057,6.9277613724752,7.0629624775855,10.5543183209944
"PFF0610C_v7.1_P2/2","PF3D7_0612600","NCS6","cytoplasmic tRNA 2-thiolation prot. 1 put.",FALSE,11.2062927922601,12.1740493161041,11.4158220331313,12.0839542747701,11.6942738654197,12.425030701831,11.6212336636412,11.610300500685,11.8141650573241
"PFI0895C_v7.1_P1/1","PF3D7_0918300","EIF3F","eukaryotic translation initiation factor 3 subunit F put.",FALSE,13.3730568083053,13.6346545228791,13.157730139814,12.8655471233496,13.5076905959393,13.1675034504947,13.6723269931394,12.8922312489127,12.8417335694719
"PFD1085W_v7.1_P1/1","PF3D7_0423000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,7.51165462622609,8.12700124004565,10.3759788326748,9.20845653821839,7.80959386956003,10.251465841427,7.68248200242471,7.65004216928632,10.4896041464482
"PF11_0193_v7.1_P2/2","PF3D7_1118700","MLC-B","myosin light chain B",FALSE,8.38234432195205,8.51613652249018,7.1776736691358,9.20744974819288,8.41281962417628,8.46069096784683,8.36234626896649,8.01634476833968,8.37221472158153
"PF14_0382_v7.1_P2/5","PF3D7_1440200","SPP","stromal-processing peptidase put.",FALSE,6.17344408788249,10.119714108605,11.4298037157312,7.71497698468768,8.52233435906252,11.1697659455652,6.79236213907809,9.1187905679086,11.554857893052
"RC8",NA,NA,NA,FALSE,2.04708603609939,0.815518867550527,0.884182927759084,0.649532688527384,2.21055843661038,0.0427521853367022,1.2980060230493,2.19743453098755,2.63002960419371
"PFL2395C_v7.1_P2/2","PF3D7_1249900",NA,"ribosomal RNA small subunit methyltransferase A2 put.",FALSE,10.342601411157,10.5896136977474,11.560072456811,11.0162852855751,10.3770185198505,11.248553810854,10.0490262511842,10.1699563095887,11.6048089442644
"PF14_0313_v7.1_P4/4","PF3D7_1433200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,9.34116141313016,9.67596532224152,9.13531502383201,10.6311306631251,9.26962767731541,9.92101539011775,9.70246240762951,9.22103507001587,9.76939224150655
"PF07_0126_DsL","PF3D7_0730300","ApiAP2","AP2 domain transcription factor AP2-L put.",FALSE,14.1480491125048,13.3602586408315,14.2269713093982,15.519439686995,12.7971751421752,14.0317313518917,14.1031050008111,12.9546350876363,14.1302013156101
"(-)3xSLv1",NA,NA,NA,FALSE,4.08919049450601,0.768966820916226,0.84620123718527,0.649532688527384,2.20320930180308,0.0794839304764463,1.16520191005848,2.16468299498427,2.63002960419371
"PFL0790W_v7.1_P3/3","PF3D7_1216400",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,10.0691812091543,10.5413599557777,10.5246925388125,11.730957038888,9.11834051674939,11.0210514470402,10.5323267009205,9.39226031496979,11.1965935207325
"PFC0445W_v7.1_P1/1","PF3D7_0310700",NA,"trafficking prot. particle complex subunit 4 put.",FALSE,12.4549880854592,13.3628123084598,12.8691183926484,12.2770147619717,12.9729523315338,12.8264066735674,12.904531326424,12.3552786845321,12.7018777946883
"MAL7P1.32_v7.1_P2/2","PF3D7_0710400","RAD14","DNA repair prot. RAD14 put.",FALSE,9.14972324372017,11.9294718377308,10.5028735630707,10.3651938478859,10.7187126666217,10.8290495846112,10.0693584632238,10.4393769193094,10.877741182992
"PFA0510W_v7.1_P7/7","PF3D7_0110500",NA,"bromodomain prot. put.",FALSE,7.97042402516717,10.5440873475589,11.179830734622,9.88685982042552,9.41006417815355,11.0934129424742,8.26256423230822,9.60963899711633,11.3631524562085
"MAL8P1.42_v7.1_P1/4","PF3D7_0823000","VPS15","serine/threonine prot. kinase VPS15 put.",FALSE,8.71692266648149,10.2220739788906,9.86730623406408,10.1246783741262,9.26797837950094,10.3844999310065,9.2943075949485,9.24205081538932,10.5091811804697
"PF14_0304_v7.1_P5/5","PF3D7_1432300",NA,"cvd. Pl. prot. ukwn. func.",FALSE,7.96228699590075,10.0263961809686,9.849466091644,9.19883224567068,8.88765290217819,10.3276997128886,8.52165618359802,8.63475878555563,10.172319990104
"PF14_0530_v7.1_P1/6","PF3D7_1455600",NA,"ferlin put.",FALSE,5.63161827462052,5.59973167590956,7.5593786202224,6.66722084914502,5.81851392344978,7.4389706192738,7.83184178125699,4.80222837897311,7.91684264604588
"PFF1365C_v7.1_P2/29","PF3D7_0628100",NA,"HECT-domain (ubiquitin-transferase) put.",FALSE,6.78967709226078,7.07127142076371,6.85576052174543,8.54475235841352,7.42418728859308,7.37394221835249,7.35836197362835,6.492677761554,7.0573018792517
"MAL8P1.213_v7.1_P1/1","PF3D7_0700800","MC-2TM","Pfmc-2TM Maurer's cleft two transmemb. prot.",TRUE,8.28417401822082,12.1633075142138,10.1194469651899,8.60702361597535,13.1439236450481,12.1925850231025,9.4680032552493,12.8273964966209,12.4207029219142
"PFD0320C_v7.1_P2/10","PF3D7_0406500",NA,"NYN domain-containing prot. put.",FALSE,6.02539806120873,6.58167030421009,9.52206340184166,7.76777528260478,5.45749546924575,8.89243838633687,7.36793014143188,5.64644206584017,9.38570561494828
"MAL8P1.7_v7.1_P1/7","PF3D7_0829500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,7.15901959266238,6.80123368670391,6.49813340438876,8.66413008788713,6.14238811288008,6.74475716076049,7.76496843046333,6.31874380141914,7.20380606852512
"PFI0910W_v7.1_P1/3","PF3D7_0918600","RECQ1","ATP-dependent DNA helicase Q1",FALSE,11.9498004531787,11.1859297113796,11.2635139330036,9.58422255408698,11.2958796859939,11.5123661627669,11.8417663895092,10.1637842541933,11.7823999641694
"PFC0760C_v7.1_P5/10","PF3D7_0317300",NA,"cvd. Pl. prot. ukwn. func.",FALSE,10.901839846194,10.6251581398004,12.2482380272511,12.4607742984729,10.5526229920093,11.5025116115402,11.0831648254255,11.0702095165232,12.3373130385416
"PFD0960C_v7.1_P1/1","PF3D7_0419800",NA,"60S ribosomal prot. L7ae/L30e put.",FALSE,10.6406950302466,11.7807632489672,11.5842367440375,12.0248065409688,10.4513100361006,11.2783083181063,10.8622475757972,10.9442120450728,11.8353908106093
"PF10_0361_v7.1_P5/5","PF3D7_1036900",NA,"cvd. Pl. prot. ukwn. func.",FALSE,12.5850892945181,11.9660807280345,14.0105167419084,14.595859450212,11.8484019032431,13.6496985301847,12.1478663265912,12.7850420795336,13.8763433139078
"PFL0330C_v7.1_P3/5","PF3D7_1206600","RPC2","DNA-directed RNA polymerase III subunit RPC2 put.",FALSE,10.3401661143857,11.7999465490629,10.8477863416202,11.863691100782,10.2623849999648,11.0082521262506,10.7135789760055,10.7488083799827,11.4210428458458
"PF13_0254_v7.1_P1/11","PF3D7_1348400",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,7.71626936648748,8.7908326266542,10.6327289826287,8.92184688632012,8.46684773241797,10.2959961668172,8.13001499895349,8.59266370908523,10.6856379789656
"PFL0735W_v7.1_P1/1","PF3D7_1215200","CYP32","peptidyl-prolyl cis-trans isomerase",FALSE,6.6612564959509,7.1294396439041,9.66760495521855,7.65826219044872,7.03428615771194,10.0398649334588,7.35223150476329,6.41946608076788,9.59285185559902
"PF14_0395_v7.1_P2/2","PF3D7_1441600",NA,"acid cluster prot. 33 homologue put.",FALSE,8.33470591719448,10.3539451605432,10.5928410196236,9.489651307101,9.84716840270533,10.3328298684375,8.97840444376092,9.95109161407188,10.5212637716014
"PF10_0118_v7.1_P1/2","PF3D7_1012100",NA,"cvd. prot. ukwn. func.",FALSE,9.43431046616484,10.3672836904833,12.0378996916411,9.25790683666356,10.2204146062426,11.9422535064095,9.16469729338591,9.15018798850753,12.3922393283554
"PF10_0164_v7.1_P1/1","PF3D7_1016900","ETRAMP10.3","early transcribed memb. prot. 10.3",FALSE,9.78061997875832,10.6857553508606,12.2924593955474,11.0360252134315,10.8200057967002,12.5194556589698,9.77060806688831,9.98413644346202,12.6774897433454
"PFL0610W_v7.1_P1/4","PF3D7_1212300",NA,"WD repeat-containing prot. put.",FALSE,10.1843794862129,9.71198077077149,10.6758714916412,8.68457962413035,10.9131571976817,10.331315580342,9.57477912639344,9.26350724302313,10.8476869192416
"PFF1100C_v7.1_P2/6","PF3D7_0622900","AP2Tel","AP2 domain transcription factor AP2Tel",FALSE,12.027502773293,10.3231324678178,10.8192115217492,13.5250288973869,10.438731565791,10.8909398595387,11.8776944110898,10.955346953349,11.3017076680584
"PFC1045C_v7.1_P3/4","PF3D7_0323400","RIPR","Rh5 interacting prot.",FALSE,10.9105887689187,10.3965983596763,10.1850748771346,10.2143421940218,11.7146782612701,10.3086450583781,10.5787840225393,9.88945392072297,9.37143362323163
"MAL13P1.79_v7.1_P2/2","PF3D7_1315400",NA,"zinc finger (CCCH type) prot. put.",FALSE,11.5451478963964,13.1786556707564,12.9472038818309,13.2328059842185,12.4177626072948,13.2910368437121,12.420953926113,12.4787643117232,13.2626955005877
"PF07_0030_v7.1_P3/3","PF3D7_0708500",NA,"heat shock prot. 86 family prot.",FALSE,8.97691118764899,9.22574295464734,9.72769229335613,10.5994033470246,9.05958078925798,9.47373009869733,8.65400690497659,9.29718178511335,9.44166958938095
"PF14_0314_v7.1_P1/2","PF3D7_1433300",NA,"chromatin assembly factor 1 P55 subunit put.",FALSE,10.4983156995733,12.1706029839208,10.9599867228534,10.1208055108768,12.181372185857,11.3992335907332,10.7081708510734,11.4006206456559,11.1980803311639
"PFC0455W_v7.1_P3/3","PF3D7_0310900",NA,"cvd. Pl. prot. ukwn. func.",FALSE,7.13520136805118,8.81399918199766,10.6979553471676,8.90039740300779,7.91628614356702,10.9575149067654,7.27311394542495,7.52931732059245,11.1901197376832
"PFL0470W_v7.1_P1/3","PF3D7_1209400","CIA1","cytosolic iron-sulfur prot. assembly prot. 1 put.",FALSE,8.9335897512797,9.29037187223554,10.156195604642,10.0459739341371,9.04264078100326,10.3113805000704,8.28367642663574,8.50120345387004,10.7433458165741
"PF11_0485_v7.1_P1/1","PF3D7_1147700",NA,"ATP synthase subunit delta mitochondrial put.",FALSE,9.26300857610151,9.64425972727024,11.1278499153183,10.0839207111914,9.59029829489169,11.4884391904427,8.8891327848393,8.84468725009903,11.6479035784972
"RC1",NA,NA,NA,FALSE,2.04708603609939,1.03317699555343,0.7719168400897,0.649532688527384,2.4197961267234,0.16356056074546,1.4555836766275,2.38040308771401,2.63395006874725
"PF10_0262_v7.1_P5/5","PF3D7_1026600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,9.92928060377456,9.74530894063494,9.69251403002782,11.6498305360725,10.0929566206733,9.93727891260322,9.94769216106964,9.68267037964833,10.5030246807927
"PF13_0148_v7.1_P8/14","PF3D7_1326600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,8.27435438964424,8.21111443269434,10.6126630414143,8.72273821184901,8.07180663754115,10.4021668298383,8.23059019373202,7.62360133495536,11.0038643140913
"PFC0790W_v7.1_P2/2","PF3D7_0317900",NA,"cvd. prot. ukwn. func.",FALSE,9.00079636197783,10.0396675702309,10.5483027144947,9.99901908481873,9.56657468479776,10.6732445813228,9.22341627481572,9.32490261368992,10.9026125290869
"PF14_0245_v7.1_P5/5","PF3D7_1426600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,10.2627854818955,10.1741267374209,10.5056468351791,10.9547016014529,9.77246815626491,10.5641656892446,9.81351218366337,9.60779356642711,10.0955025176587
"PFC1015C_v7.1_P4/7","PF3D7_0322700",NA,"cvd. Pl. prot. ukwn. func.",FALSE,10.0046221735628,9.21394576908174,10.9576026888786,11.4347355918419,8.97794501288494,10.594340467884,9.66056928986996,9.75188828990949,11.2868158989143
"PFE0560C_v7.1_P1/4","PF3D7_0511300",NA,"MORN repeat prot. put.",FALSE,7.97527765407806,10.5663870757601,10.6413997147043,9.35711033158387,9.17599782045701,10.5807249415193,8.57027544742449,9.32739702671381,10.8967819460648
"PFI0205W_v7.1_P1/1","PF3D7_0904200","PH","PH domain-containing prot. put.",FALSE,8.41003873048284,8.29552789124722,8.20475843792198,7.3047994059755,8.77869384020734,8.09304142423938,7.80836638611879,7.49542335271547,8.16182018040128
"PFL1435C_v7.1_P4/7","PF3D7_1229800","MyoJ","myosin J put.",FALSE,7.72143691758606,7.36071279209464,7.15210227531977,8.99736947503369,8.26894896184552,7.57398264135315,7.57941626268793,7.06174704103001,7.44034430480077
"PFI0875W_v7.1_P1/2","PF3D7_0917900","HSP70-2","heat shock prot. 70",FALSE,12.5093732102566,14.26246266809,14.1594535378854,13.8692641678796,12.767118454526,14.4209694479997,12.8394173809256,13.1679402442279,13.9578012671325
"PF10_0183_v7.1_P3/7","PF3D7_1019000",NA,"eukaryotic translation initiation factor subunit eIF2A put.",FALSE,11.7495254686776,10.5922972480749,13.0505008471858,13.2724638713382,11.0993616191775,12.5482680306894,11.0831521907241,11.6617162030459,12.9864905771017
"MAL7P1.127_v7.1_P6/6","PF3D7_0724000",NA,"Rab GTPase activator and prot. kinase put.",FALSE,6.38329526932872,7.53339514857356,9.3131240648256,7.38190195805183,6.59090122757245,8.8630860573606,6.66285490811,6.67539395454296,9.28574481825239
"MAL13P1.19_v7.1_P14/26","PF3D7_1303800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,6.45757065384122,7.96440209799428,12.0880458347863,7.94589325512986,8.38856239187978,12.2771630044618,7.15904684818813,7.52954065549322,12.4901677157141
"PF14_0715_v7.1_P3/3","PF3D7_1474700",NA,"prot. kinase put.",FALSE,6.95990574919256,9.02850588925099,9.36007736838878,9.78941969201435,7.7876688369199,9.71128891556558,7.8646182692614,8.26156748390318,10.2143944110016
"PF08_0014_v7.1_P1/1","PF3D7_0827500",NA,"ribosomal prot. L21 apicoplast put.",FALSE,10.3196676054625,11.8282261538714,12.7301261930153,11.2188011431998,11.1356143857094,12.7506728652046,10.1233195918636,10.5669483080095,12.6699012919902
"PFE1625C_v7.1_P1/1","PF3D7_0532700","VAR","erythrocyte memb. prot. 1 (PfEMP1) pseudo",TRUE,4.08647637958148,4.75566421104227,5.05786309250656,6.33921935390009,4.00598108096825,4.24705175959868,3.03020999155666,5.25999628974056,4.82515774554952
"PF13_0253_v7.1_P1/2","PF3D7_1347700","ECT","ethanolamine-phosphate cytidylyltransferase",FALSE,12.3933365564923,12.6219346414965,12.4809436496503,13.7669605344905,12.0439975286449,12.8189288299876,12.9227237598778,11.833130443303,12.8168708583159
"PF11_0433_v7.1_P2/8","PF3D7_1142100",NA,"cvd. Pl. prot. ukwn. func.",FALSE,11.6476023290076,9.95249781735587,11.2425774986171,13.0666210189268,9.78717874551803,10.8823182535917,11.21755426829,10.4237693355772,11.2342049039984
"PFD0185C_v7.1_P1/3","PF3D7_0403800",NA,"alpha/beta hydrolase put.",FALSE,11.6698018853235,12.3826469906391,11.4101110431059,11.9289931503184,12.5033382989677,10.8994536029115,11.0741515000207,12.119416811188,10.326411509502
"PFL1490W_v7.1_P1/3","PF3D7_1230900","RIO1","serine/threonine prot. kinase RIO1 put.",FALSE,11.6592516157997,11.4696265559278,11.3347392083841,12.6927076830399,11.0892412453688,11.2684922916698,11.0527690903423,10.847609412005,11.6940779406563
"PFB0525W_v7.1_P2/2","PF3D7_0211800","AsnRS","asparagine--tRNA ligase",FALSE,12.0520772200651,13.7723558167581,13.8335018829081,12.7236195655141,13.3443708151367,13.9977061026062,12.6694245647256,12.8250553676385,13.7023815839135
"MAL13P1.237_v7.1_P1/2","PF3D7_1347500","ALBA4","DNA/RNA-binding prot. Alba 4",FALSE,13.4789376882074,14.407056603255,14.5319619553587,14.9536090052528,12.8031489200958,14.8141893961207,13.3104665167757,13.2390630874158,14.6073389837659
"PFL1010C_v7.1_P6/7","PF3D7_1221000","SET10","histone-lysine N-methyltransferase H3 lysine-4 specific",FALSE,10.2509071115252,11.0206084561214,11.6754454733545,10.6853585253527,11.5469214619485,11.5859948416949,9.74827001493492,10.6996956366606,11.5628319767184
"MAL13P1.535_v7.1_P2/2","PF3D7_1373400","RIF","rifin",TRUE,5.14295985928706,4.36367291871322,1.26226115455564,8.02530126797653,4.41485670022811,2.21238443792933,3.93097950079859,2.60973227216375,2.63002960419371
"PF13_0044_v7.1_P4/7","PF3D7_1308200","cpsSII","carbamoyl phosphate synthetase",FALSE,11.6219309795319,13.2544566025987,13.0613546525423,12.9966399575212,11.6262620744419,13.1564121022059,12.0536408430658,12.1129496379976,13.37674130702
"PF11_0095A_v7.1_P1/1","PF3D7_1108300","PCD","pterin-4a-carbinolamine dehydratase",FALSE,9.2028853853675,10.379362120414,11.7870063086858,11.0472016355566,8.96232662114265,11.804826784298,9.65873293704342,9.50591414632899,11.9742263531481
"PF14_0303_v7.1_P1/5","PF3D7_1432200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,7.62714206022676,7.29214306810726,6.74296014438103,6.87869591843961,7.43207916161075,6.59352692582818,6.92308498529639,6.36126848706011,6.34184115035388
