"Gene_id","name","Annot","Variant","ctl_Left","ctl_Right","ctl_Middle","ctl_Sides","treatA_Left","treatA_Right","treatA_Middle","treatA_Sides","treatB_Left","treatB_Right","treatB_Middle","treatB_Sides"
"PF3D7_0400800",NA,"stevor",FALSE,20.4559074739973,8.56726233990383,12.9776904487074,16.0454793651937,26.7798027868864,18.7254676166106,27.3928492631006,18.1124211403964,32.0677421123362,11.5223059617337,22.6024234159102,20.9876246581597
"PF3D7_0400900","RIF","rifin",FALSE,21.6537443567602,13.9566218082799,18.9722869665413,16.6380791984988,16.7467227525692,15.5191301571417,21.5323440402259,10.733508869485,17.4528702666767,8.50450335820338,15.5828075969507,10.3745660279294
"PF3D7_0401000","RIF","rifin",FALSE,9.55870787291031,11.8480082123321,11.0854338127369,10.3212822725055,3.99059717354522,4.30326031216105,2.06238078795455,6.23147669775171,16.2831853850162,14.397600901774,19.1781561650416,11.5026301217487
"PF3D7_0401200","RIF","rifin",FALSE,2.69804747663375,9.11261216468988,4.79804266697286,7.01261697435077,7.77431220216882,12.5043141164576,11.1272945520663,9.15133176656018,12.5617279679878,7.81321550529106,13.7017602370239,6.67318323625495
"PF3D7_0401300","RIF","rifin",FALSE,16.4777843328763,10.1255182810033,15.9302443249788,10.6730582889008,14.7192585146616,9.77107619921097,16.2412164691909,8.24911824468164,15.4671076326078,7.29461656091201,13.4538949750106,9.30782921850923
"PF3D7_0401400","RIF","rifin",FALSE,17.7631268607642,10.266972363394,14.5878841920769,13.4422150320813,13.2382531413323,10.5769301353997,16.4700657323348,7.34511754439725,15.7261593804859,6.40832317397892,12.1975887964754,9.9368937579894
"PF3D7_0401500",NA,"stevor pseudo",FALSE,6.65734310649407,8.34471283424422,8.13629811569253,6.86575782504576,10.6888666519513,11.6779533057828,15.1288240654812,7.23799589225297,17.3822754128646,11.5418588116832,12.4009709715986,16.5231632529492
"PF3D7_0401600","RIF","rifin",FALSE,8.35548849659544,8.80640750912736,10.2846092886981,6.87728671702471,8.36209137284493,8.46519614550121,11.6299943240248,5.19729319432136,12.9101020153968,10.5108098396225,13.3108642771217,10.1100475778976
"PF3D7_0401700",NA,"Pl. xptd. prot. ukwn. func. pseudo",FALSE,15.0401325269102,12.7812899881997,15.2749261542784,12.5464963608315,8.77309769163857,7.76013168508462,11.85800444757,4.67522492915319,11.0919719991762,7.27018911821931,9.91190400457367,8.45025711282184
"PF3D7_0401800","PfD80","Pl. xptd. prot. (PHISTb) ukwn. func.",FALSE,9.99410001454665,10.1384199039426,15.0362671644446,5.09625275404467,12.5125285472808,10.4183214976099,14.7829844653461,8.14786557954457,13.4634375580081,13.5963269417118,18.2231632242537,8.83660127546608
"PF3D7_0401900","ACS6","acyl-CoA synthetase",FALSE,8.79812797373265,4.26169958641857,6.78730286047778,6.27252469967345,7.46595233892022,4.52176291843325,6.55058456303144,5.43713069432203,6.50861542685318,2.48610296327992,4.80417311366431,4.19054527646879
"PF3D7_0402000",NA,"Pl. xptd. prot. (PHISTa) ukwn. func.",FALSE,15.5920003729231,28.1903163103674,24.602700370439,19.1796163128515,8.04713923808106,13.5659196310767,11.571795581631,10.0412632875267,8.74432584956738,17.7301124490496,14.9174162172742,11.5570220813428
"PF3D7_0402100",NA,"Pl. xptd. prot. (PHISTb) ukwn. func.",FALSE,23.3975583977443,10.465231021168,18.6100642117826,15.2527252071296,26.0624464487073,14.5208401537864,22.8789997060052,17.7042868964885,27.2879002394029,10.4012625076146,20.1096724466233,17.5794903003941
"PF3D7_0402200","SURF4.1","surface-associated interspersed prot. 4.1 (SURFIN 4.1) pseudo",FALSE,10.8362491460571,4.10951930791515,7.83607542119052,7.10969303278172,17.2042374180569,8.74010845170396,13.6827053813622,12.2616404883987,11.3772810839181,5.35513598592665,8.54517411645376,8.18724295339102
"PF3D7_0402300","RH1","reticulocyte binding prot. homologue 1",FALSE,12.0556948918139,3.8617535783972,7.84423215029529,8.07321631991581,16.6112556927104,7.64956610442641,11.1478295726005,13.1129922245364,11.7342923289633,7.03691462213082,9.34791012834713,9.42329682274703
"PF3D7_0402400","GEXP18","Pl. xptd. prot. ukwn. func.",FALSE,3.44484866713489,4.68262820224017,5.51569474815924,2.61178212121582,2.91296351702392,2.47854657611186,2.41084924352248,2.98066084961331,4.28235864310393,3.96082820430389,4.38960491857164,3.85358192883618
"PF3D7_0402500","RIF","rifin pseudo",FALSE,19.1980635978963,11.5216480044728,15.6223629679748,15.0973486343943,21.3995922728033,10.9545759159525,18.0767436165836,14.2774245721722,18.2729765332708,7.663446577568,14.492232458033,11.4441906528059
"PF3D7_0402600",NA,"stevor",FALSE,8.95047323322352,10.7948424530783,11.3452984831578,8.40001720314405,13.0223422395689,13.4806055349184,14.3936476245603,12.109300149927,4.45052977265942,7.68218398136402,7.18665199072317,4.94606176330027
"PF3D7_0402700","RIF","rifin pseudo",FALSE,9.19817866054824,15.5347272694084,15.4645722266528,9.26833370330378,14.3876205621833,9.15911333078333,9.74264991565087,13.8040839773157,8.68117771216664,16.2996728019898,11.0299953977681,13.9508551163884
"PF3D7_0402800",NA,"erythrocyte memb. prot. 1 (PfEMP1) pseudo",FALSE,0.940701000617667,1.37792752704087,1.53031748307716,0.788311044581377,7.60742210975753,3.92292194028072,4.59210287288837,6.93824117714988,9.76094907520569,8.46321253280821,11.5681109568525,6.65605065116145
"PF3D7_0402900",NA,"probable prot. ukwn. func.",FALSE,20.3312158140557,8.23283361988208,15.3449143111694,13.2191351227684,17.6189004179081,8.14810349217641,14.3755833374315,11.391420572653,18.1385451754624,6.41611927754835,11.882982688901,12.6716817641098
"PF3D7_0403000",NA,"tRNA Asparagine",FALSE,22.1844247082476,12.8439895716213,17.4679166476455,17.5604976322234,22.8857356914404,20.7393732780335,26.8230389795203,16.8020699899536,22.6102045148329,10.1337216942103,18.8889596245668,13.8549665844765
"PF3D7_0403100",NA,"regulator of chromosome condensation put.",FALSE,5.74063368336171,3.72687103374449,4.42026266894627,5.04724204815993,6.36754354739008,6.85413238833189,8.21325811213,5.00841782359197,4.48716860078636,1.7191043093763,3.31963747895005,2.88663543121261
"PF3D7_0403200",NA,"pre-mRNA splicing factor put.",FALSE,5.43929168129239,3.55595090108425,2.2613019331771,6.73394064919954,7.89138241316732,4.81440095404083,5.1247104157718,7.58107295143635,8.41033952900817,7.70169334789638,8.43856612436842,7.67346675253614
"PF3D7_0403300",NA,"cvd. Pl. prot. ukwn. func.",FALSE,5.34333696959385,3.08073159018665,4.98669644302176,3.43737211675873,4.17007169323992,2.44352304427465,3.83886500571901,2.77472973179556,4.86184149930226,0.960103857162432,2.27080720835561,3.55113814810907
"PF3D7_0403400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,4.72781955859529,1.16368574843581,1.49702369348658,4.39448161354452,4.80731581334399,0.780415841629553,1.24510457962832,4.34262707534522,6.20560393753807,3.9405580580137,4.95461094849166,5.19155104706011
"PF3D7_0403500",NA,"ubiquitin specific protease put.",FALSE,7.23262082330255,10.8989545089478,11.8399862920913,6.29158904015904,6.99063884475268,8.21016770716562,8.53473426809285,6.66607228382545,7.61728947619494,9.54624619717855,9.79463953140304,7.36889614197046
"PF3D7_0403600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,3.10060791484823,13.2347823978227,6.03026856765109,10.3051217450198,6.39654486899915,18.2471276529742,10.2658105036037,14.3778620183697,1.47149844010912,13.6981525860972,4.58742560603871,10.5822254201676
"PF3D7_0403700","CLF1","pre-mRNA-splicing factor CLF1 put.",FALSE,2.91979970443503,2.88164388741378,3.78171537518069,2.01972821666812,2.45183751158535,2.88314008915721,3.53293914390298,1.80203845683958,5.74545926931467,2.53494756130609,4.2167862175528,4.06362061306796
"PF3D7_0403800",NA,"alpha/beta hydrolase put.",FALSE,14.3347435663389,7.66275082630876,12.6584704215202,9.33902397112747,13.957688498448,7.41262803574391,11.3792146674382,9.99110186675367,15.2618527236149,6.44494965432117,12.1692488654369,9.53755351249924
"PF3D7_0403900","SET8","SET domain prot. put.",FALSE,5.79190850676123,11.5134793226502,7.80817603456269,9.49721179484874,7.28504036842758,12.2114957474525,7.66235112163236,11.8341849942477,1.24939252144403,11.2102599641063,4.75529162155303,7.70436086399734
"PF3D7_0404000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,14.3434530214342,5.32482205068011,10.231085952849,9.43718911926536,14.7076097520603,8.88262863938633,13.9351042589225,9.65513413252404,10.0477758294811,3.56157711286193,6.76826068325154,6.84109225909146
"PF3D7_0404100","ApiAP2","AP2 domain transcription factor AP2-SP2 put.",FALSE,3.78188044867511,3.43128610134869,3.63284363747148,3.58032291255232,4.11445166551476,0.408874882238944,0.827817117900062,3.69550942985364,4.71060367701032,4.2190752127756,3.47079722496586,5.45888166482006
"PF3D7_0404200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,4.66806506744778,7.0347167462486,2.90894827975208,8.7938335339443,8.55376779501001,15.5038259223639,13.2002710414655,10.8573226759084,7.81124022916278,9.84684799934037,5.71022171546848,11.9478665130347
"PF3D7_0404300",NA,"cvd. Pl. prot. ukwn. func.",FALSE,4.04404938798599,3.65828820848997,2.78988853605003,4.91244906042593,3.262960813155,1.22658947223953,0.947402990417049,3.54214729497749,4.89254035506291,5.48804674073592,5.14442253008255,5.23616456571628
"PF3D7_0404400","P36","6-cysteine prot.",FALSE,11.0103851314545,5.19052851500785,8.88767135154466,7.31324229491772,11.0831772296504,7.10151108960934,11.1351506939385,7.04953762532128,10.2611995362596,3.07697627596536,6.33624219792423,7.00193361430073
"PF3D7_0404500","P52","6-cysteine prot.",FALSE,1.58107897188561,0.192900645502158,0.452923723364723,1.32105589402304,5.31856982558698,3.51726314971789,6.0404970546586,2.79533592064627,7.40599812342212,3.79557119388086,4.9593023429639,6.24226697433908
"PF3D7_0404600",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,2.99006560779347,5.2162928766932,2.03596405735157,6.1703944271351,4.88578785149703,5.68931515758223,2.95476120608173,7.62034180299752,8.43922515721682,10.6469747440081,8.63377538135943,10.4524245198655
"PF3D7_0404700","DPAP3","dipeptidyl aminopeptidase 3",FALSE,10.5026096444542,3.94795568814894,7.55171168111793,6.89885365148517,12.2716581841914,6.25695045758908,11.089122796107,7.43948584567342,10.7658845496394,3.52659307469192,6.96888284874627,7.32359477558503
"PF3D7_0404800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,10.6607044539126,5.57892980664468,8.44105566842845,7.79857859212883,11.41273041676,5.66858263854247,9.16748712105874,7.9138259342437,10.9935981526892,4.31563524685946,8.2856644837428,7.02356891580582
"PF3D7_0404900","P41","6-cysteine prot.",FALSE,4.17694219292092,2.81441352044835,4.53398978141944,2.45736593194983,5.55117420002643,3.82098528281888,5.14193274983174,4.23022673301357,4.48900063202711,2.28380638430298,3.10769842168111,3.66510859464899
"PF3D7_0405000","DDX51","ATP-dependent RNA helicase DDX51 put.",FALSE,4.00839573536393,3.20048722704269,4.54035407400792,2.66852888839871,3.27684185847916,3.27190786499625,4.54353525024252,2.00521447323289,3.63093342888535,1.91898828453801,3.09418343573805,2.45573827768531
"PF3D7_0405100","SEC24B","prot. transport prot. Sec24B put.",FALSE,1.17951899402,1.1096967042497,1.26137036174836,1.02784533652134,0.519755905056125,1.41935521546604,0.801000791408684,1.13811032911348,0.77111732151464,0.429707507170205,0.272175670547673,0.928649158137172
"PF3D7_0405200","MAg-1","ag-1 blood stage memb. prot. homologue",FALSE,0.707190124320764,2.49410446994179,1.50494469611807,1.69634989814448,3.60347266121775,3.02146596296134,3.12653722105808,3.498401403121,1.00557489560169,2.52713177249884,1.40014302655051,2.13256364155002
"PF3D7_0405300","LISP2","liver specific prot. 2 put.",FALSE,7.55549445718542,3.14115120233136,5.20561003805755,5.49103562145922,9.86310790560117,4.90692704272973,8.99213139737728,5.77790355095362,9.8599066190636,4.33168523484201,7.58641976507724,6.60517208882837
"PF3D7_0405400","PRPF8","pre-mRNA-processing-splicing factor 8 put.",FALSE,3.28869844993993,4.07925138472407,3.72765079547115,3.64029903919285,2.37737511840519,2.90915178448346,1.34004052158294,3.94648638130571,3.28532389859438,4.88779113536165,3.57355874006222,4.5995562938938
"PF3D7_0405500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,6.90321494202166,3.38837958404843,4.92177505286471,5.36981947320538,8.11739695293666,4.65863628898374,8.32624828762201,4.44978495429839,10.6799616526774,4.73465434376619,8.13015240631766,7.28446359012597
"PF3D7_0405600",NA,"TMEM33 domain-containing prot. put.",FALSE,8.01948895116538,9.26156993650769,9.61491071078589,7.66614817688718,5.91069395528857,10.0361240499742,9.46265646951515,6.48416153574766,6.8068781728147,5.49978217481008,6.75115960058734,5.55550074703744
"PF3D7_0405700",NA,"lysine decarboxylase put.",FALSE,8.72029759932772,12.4784271579425,13.1297637451675,8.06896101210271,4.9403206076033,9.83059245999487,8.35114464048807,6.4197684271101,5.82685141627416,9.2111724988439,9.10647408860759,5.93154982651047
"PF3D7_0405800",NA,"cvd. prot. ukwn. func.",FALSE,5.19726194902222,4.19431839933511,2.35433706135221,7.03724328700512,6.9385712355307,6.23198500793903,7.67678812275071,5.49376812071902,6.36672028980685,4.37368552988089,5.76981320310379,4.97059261658396
"PF3D7_0405900","ASP","apical sushi prot.",FALSE,4.94446551997756,1.8855699902758,3.58836050867553,3.24167500157784,6.45626868960402,2.43715059045886,4.29725414832968,4.5961651317332,4.37690634018932,3.01660050689549,3.79079345198442,3.60271339510039
"PF3D7_0406000",NA,"cvd. prot. ukwn. func.",FALSE,1.79164204023255,1.60495180736423,2.43407258558425,0.962521262012525,4.03522550528004,2.000614912751,2.49146704784935,3.54437337018169,4.39348294878037,3.55814023301332,5.21845453631305,2.73316864548064
"PF3D7_0406100",NA,"V-type proton ATPase subunit B",FALSE,3.61449844360216,4.74063481648548,4.9654961815613,3.38963707852634,2.01477204536534,4.12506596435616,3.4413137714326,2.69852423828891,3.08670617457118,3.88835859998811,4.19179686152782,2.78326791303147
"PF3D7_0406200","Pfs16","sexual stage-specific prot. precursor",FALSE,3.94725516912694,3.49356648767393,4.87266426010305,2.56815739669782,5.85927668660682,5.03202993438069,6.43065453578495,4.46065208520256,3.92085074157402,2.23127537446669,3.9719178535221,2.1802082625186
"PF3D7_0406400","cGLO2","cytosolic glyoxalase II",FALSE,9.08668221809751,4.70985640368173,7.50457844300562,6.29196017877362,4.47452280947216,3.83997251434133,5.6494359859033,2.6650593379102,6.6170764383706,1.91379251246489,3.98252570349122,4.54834324734427
"PF3D7_0406500",NA,"NYN domain-containing prot. put.",FALSE,3.88172078081988,3.09101746427532,1.74828299795015,5.22445524714505,6.34713009629281,4.10314658125718,3.61924535600746,6.83103132154254,7.97731677656182,6.85909428962912,7.28534365394074,7.5510674122502
"PF3D7_0406600",NA,"cvd. prot. ukwn. func.",FALSE,3.72803836003895,10.1089471588967,7.19469933336538,6.64228618557026,5.19724134620392,10.8910749972585,8.0142685466131,8.07404779684935,6.34069939321499,11.1569142804771,7.98739146810943,9.51022220558265
"PF3D7_0406700",NA,"cvd. Pl. prot. ukwn. func.",FALSE,2.68082663228357,2.56334827113557,1.31160910525391,3.93256579816523,4.45231098875278,4.63863875180621,5.07028235314045,4.02066738741855,1.9957817763654,3.92789472706257,1.70120442019049,4.22247208323748
"PF3D7_0406800",NA,"ribosomal prot. L25 put.",FALSE,2.81173920716298,4.67852748179834,2.64723887472214,4.84302781423919,1.83981760766079,5.85315952921034,3.55747313845628,4.13550399841485,1.37109226997577,4.32360947271544,1.60836436589057,4.08633737680064
"PF3D7_0406900",NA,"cvd. Pl. prot. ukwn. func.",FALSE,2.10875214926964,1.41949817568755,1.19399971725428,2.33425060770292,3.21912517855906,0.257594314768639,0.627592436257354,2.84912705707034,3.15659799115908,4.28352314874394,3.13127213849739,4.30884900140563
"PF3D7_0407000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,10.6706506699404,6.11241922947135,9.49872783124154,7.28434206817023,8.88884188070256,3.49972867973576,6.7270519772999,5.66151858313842,11.9067976464892,4.71880227677521,8.577625783112,8.04797414015238
"PF3D7_0407100",NA,"methyltransferase put.",FALSE,10.0048017697474,6.33765860604663,7.931666298958,8.41079407683601,8.06524551271711,9.5844952084166,11.6522967393085,5.99744398182521,9.1678391767919,5.4460162075879,7.19887990034267,7.41497548403713
"PF3D7_0407200","PTH2","peptidyl-tRNA hydrolase 2 put.",FALSE,8.47244185227413,5.41793688152142,8.33750690970757,5.55287182408798,7.58089793481845,6.31103579349543,8.40117403257304,5.49075969574084,8.56919884224573,2.6224371384311,5.36906184188546,5.82257413879137
"PF3D7_0407300",NA,"transcription factor put.",FALSE,14.457747665504,10.5361580551317,13.0513157589437,11.942589961692,15.5564192630151,10.9235916994611,15.5347403705441,10.945270591932,18.2514706689758,8.64663684557655,15.9329292978222,10.9651782167301
"PF3D7_0407400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,6.26321423871292,11.3106795394051,10.7082642522178,6.86562952590022,7.41456822014883,9.23947863014571,8.48829768915985,8.16574916113469,6.05830155450986,10.1209620436219,9.46106582279769,6.71819777533407
"PF3D7_0407500",NA,"mitochondrial carrier prot. put.",FALSE,4.85050158446828,7.78714599434892,7.9904980037544,4.6471495750628,3.70968910510573,6.71226926940058,6.06567530942211,4.35628306508419,7.1720622954842,7.98219983963104,8.56974245728009,6.58451967783515
"PF3D7_0407600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,6.97778624309859,4.59843565960648,6.43755343089995,5.13866847180513,5.30787362477612,1.23381427088616,2.73937194332786,3.80231595233442,4.84495160047447,2.26251686834075,2.97008858427537,4.13737988453986
"PF3D7_0407700",NA,"cvd. Pl. prot. ukwn. func.",FALSE,6.9800177182886,2.79316585322224,4.992357878668,4.78082569284283,5.38640146700182,2.496468951407,4.63719408048328,3.24567633792554,4.8815442958153,1.90299295237385,3.30894775957433,3.47558948861482
"PF3D7_0407800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,2.44386086783468,1.92429316555586,1.94553344507872,2.42262058831182,5.07995294608545,1.58555404728913,2.92812898202465,3.73737801134994,1.66590821399442,0.5322598465022,1.07675088767789,1.12141717281873
"PF3D7_0407900",NA,"AAA family ATPase put.",FALSE,3.57966126014898,5.81229893454735,5.96162680713342,3.43033338756291,3.85109959996544,4.10926907530072,2.98569663558897,4.97467203967719,2.0537505731212,4.27488680765347,3.13573302716122,3.19290435361345
"PF3D7_0408000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,9.76454451643954,4.41460888779234,6.23330337524698,7.94585002898489,14.142157503188,8.37801596507094,12.5838088146609,9.936364653598,11.0851764925709,4.24942631989343,8.20459370616943,7.13000910629487
"PF3D7_0408100",NA,"cvd. Pl. prot. ukwn. func.",FALSE,5.66622337225337,0.786373730824348,1.64628442474414,4.80631267833358,6.94206374715256,2.51835909662282,2.51711216525812,6.94331067851726,8.94395146684246,5.16677354476807,6.96101901222887,7.14970599938166
"PF3D7_0408200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,7.58611665506503,4.93047611122435,3.14676940830824,9.36982335798113,10.784997357054,6.09273509622626,5.79313046318997,11.0846019900903,10.1762423516094,10.6754137855827,9.19670334001663,11.6549527971754
"PF3D7_0408300","ZRANB2","zinc finger Ran-binding domain-containing prot. 2 put.",FALSE,5.02748548263611,3.97402936369067,6.17873385294857,2.82278099337821,6.28718835957773,3.98370139910713,5.9733458251118,4.29754393357305,7.08901379054807,5.16400864842723,6.56647585332636,5.68654658564894
"PF3D7_0408400",NA,"cvd. prot. ukwn. func.",FALSE,15.4949393384393,34.8281959158351,27.7934102258158,22.5297250284586,21.49987978012,31.8521219402225,24.897105696199,28.4548960241435,12.5443217552442,32.6999254250033,23.5969102037429,21.6473369765046
"PF3D7_0408500","FEN1","flap endonuclease 1",FALSE,7.9423180723824,2.46008113174995,2.63768132239497,7.76471788173738,11.5180859810488,6.75479322902624,7.32123943186024,10.9516397782148,8.72526313373236,7.24439401031386,7.03870563667666,8.93095150736956
"PF3D7_0408600","SIAP1","sporozoite invasion-associated prot. 1",FALSE,6.10709527293616,5.70582422707951,2.95543951005925,8.85747998995643,11.1561326813514,12.2608382706576,11.9075524971348,11.5094184548741,14.2006980351827,12.1236084905911,13.3114030898522,13.0129034359216
"PF3D7_0408700","PLP1","perforin-like prot. 1",FALSE,9.26973631137701,5.86766478114166,6.17440572164858,8.96299537087009,13.4115764793962,7.28650360329663,12.1159758309908,8.58210425170206,12.5163183129361,5.36945279689692,10.1033525213315,7.78241858850159
"PF3D7_0408800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,21.2692824871833,17.1356713781818,19.5938498667341,18.8111039986311,22.9648831122666,17.7487900615587,22.0016666055466,18.7120065682787,22.21901855662,9.40714350607023,17.7522578360187,13.8739042266715
"PF3D7_0408900","KAE1","tRNA N6-adenosine threonylcarbamoyltransferase",FALSE,2.05293403894028,9.20608964809075,4.67365604032929,6.58536764670174,1.37214598633265,9.10534701558334,4.27334097863413,6.20415202328187,0.762826572717868,10.0184680336346,3.76470037064564,7.01659423570681
"PF3D7_0409000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,3.50628113505325,7.0821620250074,3.76846725804089,6.81997590201977,4.14272793639797,5.78536645139347,2.56593288572336,7.36216150206809,0.976170492587788,8.60182261596022,3.249736313291,6.32825679525701
"PF3D7_0409100","PRPF31","U4/U6 small nuclear ribonucleoprot. PRP31 put.",FALSE,4.0306269439477,3.73320882862758,5.62667577005445,2.13716000252083,3.3750735937601,2.24015342389316,2.65347930338947,2.96174771426379,4.00730185130092,2.51264340796265,3.17216827429188,3.3477769849717
"PF3D7_0409200","SOF1","prot. SOF1 put.",FALSE,3.77058901206838,4.41648018341136,5.8649077200794,2.32216147540034,3.58940295205355,2.29381863307072,3.64920040555381,2.23402117957046,4.51360216697467,2.38207981411977,3.60587991463674,3.2898020664577
"PF3D7_0409300",NA,"methyltransferase put.",FALSE,3.74344701217228,3.92722680564446,4.85998688043686,2.81068693737989,0.774002679310474,0.602322070625052,0.325113306115602,1.05121144381992,3.29040543521352,3.05050835381522,3.65872361296353,2.68219017606521
"PF3D7_0409400","DnaJ","chaperone prot. DnaJ",FALSE,2.03880158379266,4.9033847143471,3.78271341031908,3.15947288782068,2.1494152160773,4.67756358026155,3.07839157444552,3.74858722189333,3.09340678546271,6.89263307956942,5.15616314373615,4.82987672129598
"PF3D7_0409500",NA,"NAD(P)-binding prot. put.",FALSE,0.850422671880594,11.2846406599758,3.82396125329473,8.31110207856163,5.35858584228212,15.3709947455795,8.17590122882694,12.5536793590346,2.43764789300812,12.7556160213221,5.05096415800903,10.1422997563212
"PF3D7_0409600","RPA1","replication prot. A1 large subunit",FALSE,4.67814036496533,8.38644868175577,6.1313226311681,6.93326641555301,4.14129426591713,9.80843971054231,7.48098228740168,6.46875168905775,4.04383556455081,9.79624031009033,6.81956124758251,7.02051462705863
"PF3D7_0409700","RF2","peptide chain release factor 2",FALSE,9.79233896496582,18.8468382082005,17.02475167802,11.6144254951463,13.7396358024899,17.7518504628569,18.1472114193613,13.3442748459855,11.3415013660008,16.8239108476571,16.2246212500543,11.9407909636036
"PF3D7_0409800",NA,"zinc finger prot. put.",FALSE,6.20629027903006,5.9033665982179,6.90423873169356,5.2054181455544,4.21828347900791,2.24404373043994,1.43702322273634,5.02530398671151,5.55808366114329,6.93817393128357,6.37155254192404,6.12470505050281
"PF3D7_0409900","ALP5b","actin-like prot. put.",FALSE,9.0771229480268,4.25559618425434,6.20690800477903,7.1258111275021,7.29503714588797,5.31689025076768,6.20279237407614,6.40913502257951,3.25551671822205,3.44671848918424,1.66478419045874,5.03745101694756
"PF3D7_0410000","EVP1","erythrocyte vesicle prot. 1",FALSE,16.0911299513349,7.59314811992859,13.4699099993478,10.2143680719157,19.1325600287588,8.23730991629378,13.9016754025411,13.4681945425115,19.9919022547859,11.6643048548411,17.3316386083331,14.324568501294
"PF3D7_0410100",NA,"tRNA Serine",FALSE,18.0048102880026,13.1566363478873,16.0231199931311,15.1383266427588,15.8170924052032,16.6815397663877,20.4377176725317,12.0609144990592,14.9219929768689,6.84443078201763,12.6960334002637,9.07039035862289
"PF3D7_0410200",NA,"tRNA Isoleucine",FALSE,18.7487262383665,12.0177359436722,15.6006718260181,15.1657903560207,17.1363216621495,17.2341543572465,22.9882766271311,11.3821993922649,15.5567556092934,7.97971941950639,14.4763090177936,9.06016601100615
"PF3D7_0410300","PPM1","prot. phosphatase PPM1 put.",FALSE,4.44868239648508,2.39190438769353,4.08398550163125,2.75660128254735,4.78762946424756,3.31626545570142,4.41973457272667,3.68416034722231,6.74412349150127,2.28071082673867,4.11921801479988,4.90561630344006
"PF3D7_0410400","RRP4","exosome complex component RRP4",FALSE,9.66140870302146,5.06132555182849,8.70542412133834,6.01731013351161,9.47615115463405,6.43389072046881,9.010005979813,6.90003589528986,9.89438073127184,4.35186364441327,7.06976169488568,7.17648268079943
"PF3D7_0410500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,6.55549445190827,4.61654540153107,5.90778871932182,5.26425113411752,8.10104484083063,3.22431547841122,6.18272850839357,5.14263181084828,7.84682728183116,5.80781247083725,7.08530237999766,6.56933737267075
"PF3D7_0410600",NA,"cvd. prot. ukwn. func.",FALSE,7.43379699682486,11.3352661625071,12.2016875865421,6.56737557278992,6.39547059089731,9.56514392492661,8.90867418018354,7.05194033564038,6.88549795559406,9.00093926983431,8.40974604230753,7.47669118312083
"PF3D7_0410700","RbgA","ribosome biogenesis GTPase A put.",FALSE,4.04808258455913,9.57277083767526,6.25198943704572,7.36886398518867,7.60601122754584,8.85851294972525,6.4145436710324,10.0499805062387,4.00787284248404,11.6385292432685,7.89929608597143,7.74710599978113
"PF3D7_0410800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.961362821216883,4.22644068893073,2.24905654365082,2.93874696649679,4.84080142274948,5.35261858034767,4.40281282154301,5.79060718155413,2.98957493845174,6.31590100163961,4.61152109038723,4.69395484970412
"PF3D7_0410900",NA,"cvd. Pl. prot. ukwn. func.",FALSE,1.01028357305143,1.27993203746942,1.21070962157184,1.07950598894902,2.26394625389468,0.556182349434076,1.21308226740002,1.60704633592874,1.35527751020586,3.2455792923985,1.98077235300188,2.62008444960248
"PF3D7_0411000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,16.6121947500562,7.59667332807273,13.6079645134057,10.6009035647232,16.995195734498,7.5921012155467,12.4676777785352,12.1196191715095,18.7720444068405,7.89627754188486,14.5829986441604,12.085323304565
"PF3D7_0411100",NA,"mediator of RNA polymerase II transcription subunit 8 put.",FALSE,10.0745194554657,2.82629749452733,4.17682943393086,8.72398751606218,16.1935397876461,10.0085105413719,15.5095174869899,10.6925328420282,18.1772299498931,5.95525946502582,11.9656252173707,12.1668641975482
"PF3D7_0411200",NA,"PP-loop family prot. put.",FALSE,3.82352767066157,8.72917506772042,6.98060870518134,5.57209403320065,3.67953171563111,6.28470077324156,4.52779819282799,5.43643429604467,6.94784307125439,10.154826746642,8.8933047022053,8.20936511569106
"PF3D7_0411300",NA,"cvd. Pl. prot. ukwn. func.",FALSE,11.8335243489638,13.0260801010592,12.6238275909587,12.2357768590644,6.65283121083576,12.962667536387,11.1615141085081,8.45398463871472,9.61915445528118,13.1422804552777,11.6107660971299,11.150668813429
"PF3D7_0411400",NA,"DEAD box ATP-dependent RNA helicase put.",FALSE,6.52546359135061,7.69657988053826,7.55811598567896,6.66392748620991,4.35797353627554,3.18848311800945,1.76513192557668,5.78132472870831,6.37269392244375,9.54322960698187,8.09298702061015,7.82293650881546
