"Gene_id","name","Annot","Variant","ctl_Left","ctl_Right","ctl_Middle","ctl_Sides","treat_Left","treat_Right","treat_Middle","treat_Sides"
"PF3D7_0700600",NA,"Pl. xptd. prot. ukwn. func. pseudo",FALSE,9.43530930667431,12.3477472917407,12.8514583800326,8.93159821838239,3.42483956299832,7.58306252978303,6.10918056334576,4.89872152943559
"PF3D7_0700800","MC-2TM","Pfmc-2TM Maurer's cleft two transmemb. prot.",TRUE,16.6980835617906,6.40832115307978,11.4288725397093,11.6775321751611,34.1227330740016,21.1421126169418,35.8194033352318,19.4454423557116
"PF3D7_0700900","EPF1","xptd. prot. family 1 pseudo",FALSE,7.91829860685072,0.455426327881459,2.4022427978285,5.97148213690369,8.86819342117584,2.71375804043352,4.86553122968629,6.71642023192308
"PF3D7_0701000",NA,"erythrocyte memb. prot. 1 (PfEMP1) pseudo",TRUE,2.89193184042659,3.79667804652347,3.36487035433479,3.32373953261527,5.20194855921935,2.64052472621939,1.88149681547074,5.96097646996801
"PF3D7_0701600","MC-2TM","Pfmc-2TM Maurer's cleft two transmemb. prot.",TRUE,9.32756837845471,0.719957958571343,3.44046812231703,6.60705821470903,39.5682225244119,25.9123992099935,43.4041406889376,22.0764810454678
"PF3D7_0701800","RIF","rifin",TRUE,24.9658287128348,11.3897293227339,18.435211551,17.9203464845688,22.8619094873297,8.65096785107824,16.6200152941366,14.8928620442714
"PF3D7_0701900",NA,"Pl. xptd. prot. ukwn. func.",FALSE,22.1199904413712,1.54543455859102,7.1477441417826,16.5176808581796,17.2008811444692,0.100834869441692,3.82280110413134,13.4789149097795
"PF3D7_0702000",NA,"Pl. xptd. prot. (hyp12) ukwn. func.",FALSE,33.4150136250845,8.96814075653128,16.0718267562727,26.311327625343,27.3664152274199,6.14905951415996,14.2658385999975,19.2496361415824
"PF3D7_0702100",NA,"Pl. xptd. prot. (PHISTb) ukwn. func. pseudo",TRUE,21.8577684959502,3.68437735252592,8.28986575300144,17.2522800954747,17.8042562645338,5.07125590174255,5.33731880541568,17.5381933608607
"PF3D7_0702200",NA,"lysophospholipase put.",TRUE,32.3025853835608,8.22162339939381,17.9756277369686,22.548581045986,37.8049185584979,11.3396148265444,23.5144953073103,25.630038077732
"PF3D7_0702300","STARP","sporozoite threonine and asparagine-rich prot.",FALSE,38.541362033965,10.8882003557517,22.016654856574,27.4129075331427,36.5628787216135,8.52909392889328,19.4795718464163,25.6124008040904
"PF3D7_0702400","SEMP1","small xptd. memb. prot. 1",FALSE,29.663963302076,8.72886758830652,18.4511785545045,19.941652335878,38.4979356411911,15.1446580178355,26.3085860651844,27.3340075938421
"PF3D7_0702500",NA,"Pl. xptd. prot. ukwn. func.",FALSE,44.4239104920201,14.397449908707,29.1467430830979,29.6746173176292,47.9182291443647,19.7347544363949,34.0471793560106,33.605804224749
"PF3D7_0702600",NA,"chitinase precursor fragment truncated",FALSE,20.3372510601994,3.60095462297132,9.92577802981662,14.0124276533541,20.8914256158601,4.81329305200377,10.4655999755633,15.2391186923005
"PF3D7_0702700",NA,"tRNA Alanine",FALSE,17.0682517560707,4.42468480486929,8.21229383815726,13.2806427227828,13.8253336803015,2.02582001383159,5.76093905587558,10.0902146382575
"PF3D7_0702800",NA,"tRNA Tyrosine",FALSE,17.9805665192187,6.51800794446726,10.3812985461064,14.1172759175795,25.2649601130701,9.49745190737269,18.2828911470927,16.4795208733501
"PF3D7_0702900",NA,"centrin put.",FALSE,6.51539957601468,1.11447917625951,3.13515276551671,4.49472598675748,9.42821131849825,4.46383186728144,6.84578804116801,7.04625514461168
"PF3D7_0703000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,1.29239382020516,3.93981676185179,2.59764806236827,2.63456251968868,0.630344295489429,2.15143795800446,1.27214432659688,1.50963792689701
"PF3D7_0703100",NA,"MIP18 family prot. put.",FALSE,8.46524414259092,3.34758651464446,6.03181577629192,5.78101488094346,11.6116260785651,3.28692766255053,6.96011799965751,7.93843574145814
"PF3D7_0703200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,8.18517933852329,19.9560216477852,15.324102191534,12.8170987947745,8.79975801891209,20.1810221335585,15.8886924765508,13.0920876759198
"PF3D7_0703300",NA,"cvd. Pl. prot. ukwn. func.",FALSE,5.12994752165044,6.46277559903144,7.26918856114891,4.32353455953297,6.37761059676285,5.12871939734966,8.27001587480264,3.23631411930988
"PF3D7_0703400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,12.4586386164213,8.51562281487201,13.2920833794661,7.68217805182721,12.3881353947492,9.96971361562455,14.2112337817752,8.14661522859857
"PF3D7_0703500",NA,"erythrocyte memb.-associated antigen",FALSE,5.13258252009464,3.62499234204341,5.6094461968334,3.14812866530465,3.05731524263357,1.44735766907976,2.49174828403829,2.01292462767504
"PF3D7_0703600",NA,"cvd. prot. ukwn. func.",FALSE,1.80528168664375,17.7249039716252,6.1378872367481,13.3922984215209,1.33994841250908,17.6642513232899,5.7953251519509,13.2088745838481
"PF3D7_0703700",NA,"cvd. prot. ukwn. func.",FALSE,22.1030950825304,11.9204744327777,19.9389158223688,14.0846536929392,26.0197361286655,13.1492151905563,21.9685300681561,17.2004212510656
"PF3D7_0703800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,11.8059217756803,3.5985715804698,4.96082807936015,10.44366527679,7.6060577700546,3.22305171583692,2.57377873094062,8.25533075495089
"PF3D7_0703900",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,23.9318856576441,12.4569774587522,20.1531542754922,16.235708840904,22.9361418858195,10.7699195290486,19.4718763285346,14.2341850863335
"PF3D7_0704000",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,12.9101202323365,6.4199531589558,10.5499119250334,8.78016146625894,12.2013526120898,4.70403347420391,8.98652685522333,7.91885923107033
"PF3D7_0704100",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,8.87415246731847,22.7925015078842,10.6214199838011,21.0452339914016,5.78771175939838,24.8837517414844,8.19267257366603,22.4787909272168
"PF3D7_0704200",NA,"tRNA m5C-methyltransferase put.",FALSE,25.3470654582987,11.4584556407678,20.3376255827459,16.4678955163206,24.9552895469361,10.989432065147,19.3329527147939,16.6117688972893
"PF3D7_0704300",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,4.18856855225501,22.2121624554544,10.3577694696706,16.0429615380388,2.26522011211698,23.6699035949573,7.78556049434803,18.1495632127263
"PF3D7_0704400",NA,"phosphoinositide-binding prot. put.",FALSE,3.5328527923926,11.246114084632,6.89721802952315,7.88174884750147,4.37262767229303,10.2446828225237,7.95475366509693,6.66255682971981
"PF3D7_0704500",NA,"serine/threonine prot. kinase put.",FALSE,13.4617177631422,32.5321271310417,16.8819593211194,29.1118855730645,6.05357845084288,30.1709203615449,9.7207628242182,26.5037359881696
"PF3D7_0704600","UT","E3 ubiquitin-prot. ligase",FALSE,2.20901225556689,2.09208820071045,2.34862554626448,1.95247491001286,0.298178671557614,0.367727168874455,0.16798331043368,0.497922529998389
"PF3D7_0704700","PPAT","phosphopantetheine adenylyltransferase put.",FALSE,4.05417173382424,2.34366691213573,2.291399879452,4.10643876650797,3.10096057954744,1.57839163249676,1.12279356790041,3.55655864414379
"PF3D7_0704800","PPM12","prot. phosphatase PPM12 put.",FALSE,6.49876453411006,12.9812707680349,9.02104196980955,10.4589933323355,5.05523140460259,12.5758617948423,9.39792391936047,8.23316928008442
"PF3D7_0704900","RF2","peptide chain release factor 2",FALSE,14.3313682968288,32.7284505752549,26.5549691915312,20.5048496805525,21.1229624309908,29.4611691212048,29.5400974296595,21.0440341225361
"PF3D7_0705000",NA,"mRNA cap guanine-N7 methyltransferase put.",FALSE,10.1891932093343,2.98498283171781,6.32257570340668,6.85160033764542,6.44770860472418,1.57694629279188,3.31464863590929,4.71000626160677
"PF3D7_0705100",NA,"cvd. Pl. prot. ukwn. func.",FALSE,15.312421228,24.3712653412893,13.5689609630902,26.1147256061991,12.2782434562149,24.4942226055032,9.51632294279809,27.25614311892
"PF3D7_0705200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,15.5412313099406,15.4303663505951,20.6107701683155,10.3608274922202,14.3672943235299,10.0435024319131,16.6093997981023,7.80139695734065
"PF3D7_0705300","ORC2","origin recognition complex subunit 2",FALSE,6.27046637014186,18.0586138193161,12.0555879843798,12.2734922050782,4.57743512097711,16.2632148645216,9.85119770830083,10.9894522771978
"PF3D7_0705400","MCM7","DNA replication licensing factor MCM7",FALSE,9.33700507783552,25.7864641458137,18.2172602863474,16.9062089373018,10.6450475795015,26.2809273231877,18.5878078528236,18.3381670498656
"PF3D7_0705500",NA,"inositol-phosphate phosphatase put.",FALSE,7.92760301594477,7.38269449219467,3.9898375840653,11.3204599240741,6.3449232464325,7.42201411824064,3.46254959234404,10.3043877723291
"PF3D7_0705600",NA,"RNA helicase put.",FALSE,12.7282936401287,9.38729506258622,13.8780787876704,8.23750991504458,7.975539666775,8.36980354257653,11.6709429298938,4.67440027945776
"PF3D7_0705700",NA,"40S ribosomal prot. S29 put.",FALSE,13.9496091535387,5.35661081314236,10.1074973246167,9.19872264206439,14.0335854871832,8.33157461693921,11.027869478705,11.3372906254174
"PF3D7_0705800",NA,"cysteine-rich secretory prot. put.",FALSE,17.0318917563338,7.99114473444652,12.5349637472064,12.4880727435739,11.7029461269995,1.91860511987285,5.14923794118121,8.47231330569111
"PF3D7_0705900",NA,"ATP synthase subunit C put.",FALSE,5.17410223418502,13.0510523351239,9.84080092271338,8.38435364659549,4.84092753634826,13.4071332175551,8.48008852264165,9.7679722312617
"PF3D7_0706000",NA,"importin-7 put.",FALSE,2.86889092910198,4.74323909991454,4.04287948681236,3.56925054220416,1.4629109038113,4.3916035124181,2.92661164920898,2.92790276702042
"PF3D7_0706100",NA,"cvd. Pl. prot. ukwn. func.",FALSE,7.06675116685393,18.7914730199263,13.4443209205573,12.4139032662229,7.28984169569292,18.1521505202195,13.5569245720855,11.8850676438269
"PF3D7_0706200",NA,"cvd. prot. ukwn. func.",FALSE,17.4128628434724,31.0771910538336,27.495378474501,20.994675422805,14.6565032217807,29.2536836686867,25.2642509171349,18.6459359733325
"PF3D7_0706300",NA,"cvd. Pl. prot. ukwn. func.",FALSE,13.5361845884625,11.2752779129743,8.40575724001437,16.4057052614224,10.3605773948584,8.40025690775417,4.62034217514016,14.1404921274724
"PF3D7_0706400","RPL37","60S ribosomal prot. L37",FALSE,13.8933342306276,7.85291360708521,12.9445276395396,8.80172019817316,10.6745489368782,8.74105867715485,10.1845610998373,9.23104651419574
"PF3D7_0706500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,7.67357364808504,4.05589086000542,6.82786744773149,4.90159706035897,5.34543412940385,3.24766255016601,4.70390046442192,3.88919621514794
"PF3D7_0706600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,19.9401280462234,20.0451606226066,28.6069540046328,11.3783346641971,22.2893350916435,19.1178127407305,30.2781537625577,11.1289940698163
"PF3D7_0706700","MSH2-2","DNA mismatch repair prot. MSH2 put.",FALSE,12.1874272855759,5.20296463795857,9.06337697633277,8.3270149472017,9.45086449672597,2.33832555584499,5.21404509788203,6.57514495468893
"PF3D7_0706800",NA,"tRNA Threonine",FALSE,20.9624488411929,4.56370815209617,10.5946555418979,14.9315014513912,22.8961226625779,9.7203342363255,18.0585404367031,14.5579164622003
"PF3D7_0706900",NA,"tRNA Histidine",FALSE,14.8335128992862,0.977748460007904,5.35527150071419,10.4559898585799,12.3882372704948,3.16549220773789,5.52925626813315,10.0244732100996
"PF3D7_0707200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,5.91066703844552,17.6510155995554,11.8047059473081,11.7569766906929,5.4484866471688,16.7697660765001,10.1226421657797,12.0956105578892
"PF3D7_0707300","RAMA","rhoptry-associated memb. antigen",FALSE,2.35728973455676,19.7091949150115,4.7340501245539,17.3324345250144,2.23042845878986,23.9479470740042,8.06664997240689,18.1117255603871
"PF3D7_0707400",NA,"AAA family ATPase put.",FALSE,14.1637979646759,11.2092795600509,16.8578983404139,8.51517918431285,11.5867823866535,8.59516754386472,13.514662424579,6.66728750593921
"PF3D7_0707500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,17.5666067722099,10.0209329365744,15.2250592418785,12.3624804669057,15.8942172976556,6.55410441154223,12.2769094210117,10.1714122881862
"PF3D7_0707600",NA,"mediator of RNA polymerase II transcription subunit 10 put.",FALSE,7.40454221498081,1.14621472881159,3.42544258403131,5.12531435976109,8.24192728114738,2.84809396110911,4.67989281100488,6.41012843125161
"PF3D7_0707700",NA,"E3 ubiquitin-prot. ligase put.",FALSE,1.75556118967511,2.56634393912208,2.6450339428589,1.67687118593829,0.656033593022374,1.32134556480725,1.13412584937938,0.843253308450244
"PF3D7_0707800",NA,"RAP prot. put.",FALSE,8.39240946273377,19.2881046508057,15.2228756887134,12.4576384248261,10.6929211453726,21.7594238767201,18.5466891858038,13.905655836289
"PF3D7_0707900",NA,"ribosomal prot. S8e put.",FALSE,11.7548385783784,6.22887451017398,10.477414860547,7.5062982280054,14.5131163333729,7.98234075867951,13.7863646342243,8.70909245782814
"PF3D7_0708000",NA,"cytoskeleton associated prot. put.",FALSE,9.88873957827299,12.0744316264851,14.6156823784474,7.34748882631064,10.8150145674558,12.1621780053834,16.0496176377185,6.92757493512074
"PF3D7_0708100","RPB10","DNA-directed RNA polymerases I II and III subunit RPABC5 put.",FALSE,21.5973861473223,8.65452763183985,16.0616812281951,14.190232550967,21.1692118839895,9.597089788634,16.6200262758376,14.1462753967859
"PF3D7_0708200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,15.2626584776469,8.31180439771971,13.4404511877931,10.1340116875735,13.9851123411456,4.59655595799638,9.23622994467445,9.34543835446757
"PF3D7_0708300","BUD32","EKC/KEOPS complex subunit BUD32",FALSE,27.1576495019856,10.7658959716945,20.0633399180562,17.8602055556239,26.7040897438853,11.5423807383168,20.4097960079733,17.8366744742289
"PF3D7_0708400","HSP90","heat shock prot. 90",FALSE,10.0408440728664,12.5196646239524,15.9910861440584,6.56942255276034,7.77779188833675,12.6087862349415,12.6049345413867,7.78164358189161
"PF3D7_0708500",NA,"heat shock prot. 86 family prot.",FALSE,18.2055263269793,4.95271309657773,10.8617375821698,12.2965018413872,17.5897560795218,7.67445695367528,11.000953174448,14.263259858749
"PF3D7_0708600","IMC1d","inner memb. complex prot. 1d put.",FALSE,10.2437681944546,7.07227164923534,8.59781358211413,8.71822626157577,5.56170452435738,1.43973403429403,1.62713478784101,5.37430377081039
"PF3D7_0708700",NA,"Cg8 prot.",FALSE,4.6280309588662,14.2936978486941,9.34016293861432,9.581565868946,7.46538225811241,17.7899511790176,12.4590895889106,12.7962438482194
"PF3D7_0708800","HSP110c","heat shock prot. 110",FALSE,12.3875741174478,10.411016806587,15.4380898329144,7.36050109112041,8.63230992840659,6.49493578318404,9.15665201016685,5.97059370142379
"PF3D7_0708900","SCO1","prot. SCO1 put.",FALSE,8.73036763017469,3.77507446980404,3.32061495929888,9.18482714067984,8.62646529768354,5.87193037535696,3.53865962714203,10.9597360458985
"PF3D7_0709000","CRT","chloroquine resistance transporter",FALSE,24.5815745700829,9.25197840092428,17.4211510369336,16.4124019340736,28.4235964000268,10.9273296848861,20.8931315136884,18.4577945712245
"PF3D7_0709100",NA,"Cg1 prot.",FALSE,8.35056244340451,21.9429301561358,15.862701666465,14.4307909330752,7.79376454094338,21.6573867428384,15.1132317159762,14.3379195678056
"PF3D7_0709200","GLP3","glutaredoxin-like prot.",FALSE,9.11930164043369,3.99887505501112,5.00198144117232,8.1161952542725,7.29084619556576,2.79414951406122,2.38503563531592,7.69996007431107
"PF3D7_0709300","CG2","Cg2 prot.",FALSE,8.64814803033904,3.34422601773344,6.29290714789874,5.69946690017374,7.46433477106177,3.18263046273178,5.68444534242964,4.96251989136391
"PF3D7_0709400",NA,"Cg7 prot.",FALSE,13.9810009241393,34.919766571536,26.519975079494,22.3807924161813,15.656101733439,35.3514251301951,27.4142256658535,23.5933011977806
"PF3D7_0709500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,7.3931294738877,15.0607137491664,13.0100678432783,9.44377537977577,9.34803837359066,16.2442121348586,15.4495772006135,10.1426733078358
"PF3D7_0709600","POP1","ribonucleases P/MRP prot. subunit POP1 put.",FALSE,18.1938589104661,8.04696826176909,14.3949314076611,11.845895764574,17.1106681248045,8.08152521332762,13.2451082406087,11.9470850975234
"PF3D7_0709700","PARE","prodrug activation and resistance esterase",TRUE,9.8739015486326,10.2270654975663,5.89931182248934,14.2016552237096,4.47917212124852,11.5022692846152,4.18494111396823,11.7965002918955
"PF3D7_0709800",NA,"cvd. prot. ukwn. func.",FALSE,4.54995876134621,3.77104151544715,2.10090756742718,6.22009270936618,5.36779252379829,7.72265495708126,5.56389019026867,7.52655729061088
"PF3D7_0709900",NA,"cvd. prot. ukwn. func.",FALSE,5.01253646229211,8.66226056152127,4.68348752365752,8.99130950015586,2.83272431935124,8.17458378180683,2.89686284772536,8.11044525343271
"PF3D7_0710000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,4.89516339626878,13.4727201749704,6.53401955934657,11.8338640118926,2.29142210181909,12.3360875242822,3.93402899280134,10.6934806333
"PF3D7_0710100",NA,"cvd. prot. ukwn. func.",FALSE,1.93911076578307,1.80975459793605,1.38054307996309,2.36832228375604,0.971991949554716,1.41338716913636,0.607251780439209,1.77812733825187
"PF3D7_0710200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,8.72250431245192,20.9743240238589,16.2870937026978,13.409734633613,7.72113711426828,21.7061657019989,15.0413431939541,14.385959622313
"PF3D7_0710300",NA,"cvd. prot. ukwn. func.",FALSE,16.519721383697,8.11610798552491,13.9956709533367,10.6401584158852,17.604655708576,12.1595403410542,17.2240070720322,12.540188977598
"PF3D7_0710400","RAD14","DNA repair prot. RAD14 put.",FALSE,14.9982490880525,4.42289450767198,8.92753951656955,10.4936040791549,12.4538423268831,5.52617015023337,10.1423756386237,7.83763683849272
"PF3D7_0710500",NA,"cvd. prot. ukwn. func.",FALSE,9.44905800084365,12.3885784296155,14.8444672344994,6.99316919595973,10.5236506616837,13.5209515463449,16.0812165759111,7.96338563211748
"PF3D7_0710600","RPL34","60S ribosomal prot. L34",FALSE,8.21285056536463,5.49648910126954,8.62844050151701,5.08089916511717,9.48029167072601,6.80052130521271,9.33035570363005,6.95045727230867
"PF3D7_0710700",NA,"cvd. Pl. prot. ukwn. func.",FALSE,6.47799292016101,3.63144631691386,5.44012644403945,4.66931279303541,7.21024027630523,2.54193188393354,2.29715517185589,7.45501698838288
"PF3D7_0710800",NA,"prot. transport prot. USE1 put.",FALSE,5.04223127501848,0.033038712261777,1.47827065204791,3.59699933523235,5.51996749903826,1.8762407601726,2.24218488334123,5.15402337586963
"PF3D7_0710900","RPL1","50S ribosomal prot. L1 mitochondrial put.",FALSE,4.95953305456624,2.22651565460102,3.94172262191978,3.24432608724749,5.34560818122656,1.53964308858334,3.23960262293641,3.64564864687349
"PF3D7_0711000","CDC48","AAA family ATPase CDC48 subfamily",FALSE,13.8811465284048,22.1919204145137,22.2209234875517,13.8521434553668,14.2026717199576,22.0248481861257,22.7423102499837,13.4852096560996
"PF3D7_0711100",NA,"cvd. prot. ukwn. func.",FALSE,17.5068548164029,2.36636215735058,5.59033012357549,14.282886850178,15.2991853505917,5.82515195772396,8.14915795974616,12.9751793485695
"PF3D7_0711200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,16.0075541039391,6.56011200252507,9.29911326709277,13.2685528393714,9.45568230408043,1.60072543259325,4.22808522516238,6.82832251151129
"PF3D7_0711300",NA,"cvd. Pl. prot. ukwn. func.",FALSE,8.80449482313949,3.67375859957222,6.59960897778117,5.87864444493054,9.3260276035317,4.31713237820278,7.83445297510055,5.80870700663393
"PF3D7_0711400","SAP18","histone deacetylase complex subunit SAP18 put.",FALSE,3.51774279503936,4.35622019390676,5.36710575119071,2.50685723775541,3.50693837905662,5.77931714452423,5.70935153434211,3.57690398923874
"PF3D7_0711500",NA,"regulator of chromosome condensation put.",FALSE,5.10591969799764,4.75740833360773,6.53295811591627,3.3303699156891,4.09615029236099,5.44349922984145,6.30905354060842,3.23059598159402
"PF3D7_0711700","VAR","erythrocyte memb. prot. 1 PfEMP1",TRUE,13.5658938096276,1.53515758209195,4.74277679303971,10.3582745986799,24.4748190056699,4.01089042222232,10.7667082955883,17.7190011323039
"PF3D7_0712000","VAR","erythrocyte memb. prot. 1 PfEMP1",TRUE,10.9042869206084,1.6288398248056,4.22860533277625,8.30452141263771,20.617768654047,4.16780596713579,10.1257614001317,14.6598132210511
"PF3D7_0712200","RIF","rifin pseudo",TRUE,0.142983823977087,1.37634916017747,0.480489487752773,1.03884349640178,5.018744226915,3.09546527068888,2.81107885844209,5.30313063916179
"PF3D7_0712300","VAR","erythrocyte memb. prot. 1 PfEMP1",TRUE,13.5020462400818,1.70721761315194,4.99165434466464,10.2176095085691,20.6494861548793,2.70787392431038,8.1791444673196,15.17821561187
"PF3D7_0712400","VAR","erythrocyte memb. prot. 1 PfEMP1",TRUE,10.5975795668893,0.897753762880407,3.62627504973339,7.86905828003628,18.0830609465782,0.290030837056938,4.37750489413833,13.9955868894968
"PF3D7_0712500","RIF","rifin pseudo",TRUE,4.81189753472465,1.36192075190329,1.6826347670194,4.49118351960854,13.402787014653,11.6448918170696,14.4205788906547,10.6270999410679
"PF3D7_0712600","VAR","erythrocyte memb. prot. 1 PfEMP1",TRUE,10.6306088752619,0.405468385295559,3.1828120174982,7.8532652430593,18.2193772995146,1.73689347063787,5.71063763164047,14.245633138512
"PF3D7_0712800","VAR","erythrocyte memb. prot. 1 PfEMP1",TRUE,14.4539399507082,0.54785590098211,4.64228688227819,10.3595089694121,36.3102632963101,5.65114990297315,15.5727079458642,26.388705253419
"PF3D7_0712900","VAR","erythrocyte memb. prot. 1 PfEMP1",TRUE,16.3519699999448,8.7864619492477,11.6192143796731,13.5192175695194,19.4087811887223,5.32472796452993,11.4071804471091,13.3263287061432
"PF3D7_0713000","RIF","rifin",TRUE,6.82412506022589,0.622376931471442,2.37494023367297,5.07156175802436,10.0731098656942,3.23295027114416,6.54846779417617,6.75759234266214
"PF3D7_0713100","MC-2TM","Pfmc-2TM Maurer's cleft two transmemb. prot.",TRUE,6.33544804523187,0.611326187998524,2.37860757996813,4.56816665326226,23.7814735571096,15.3038814945931,25.7255099449876,13.3598451067152
"PF3D7_0713200","EPF1","xptd. prot. family 1",FALSE,4.04714902697548,0.23743137187762,1.42759384324925,2.85698655560385,8.84277816188743,1.65350477160168,2.74914609680808,7.74713683668104
"PF3D7_0713300","VAR","erythrocyte memb. prot. 1 (PfEMP1) pseudo",TRUE,13.6605470284341,0.493738256224003,4.46697679759665,9.68730848706142,35.3594799559607,5.06616397843514,13.7232741391055,26.7023697952904
"PF3D7_0713400","SR25","GPCR-like receptor SR25",FALSE,7.67052521407204,2.63489051648717,2.77749218158127,7.52792354897795,8.20919420980965,5.72994219729773,5.73782442481779,8.2013119822896
"PF3D7_0713500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,13.8656981829751,8.21894094723392,9.53763066002313,12.5470084701859,6.32264103181553,2.48755661010274,2.08622500398751,6.72397263793075
"PF3D7_0713600",NA,"mitochondrial ribosomal prot. S5 precursor put.",FALSE,7.32853355650057,12.3036056964062,11.4883693548783,8.14376989802852,5.33769562617951,10.7297899544708,9.22180124497971,6.84568433567062
"PF3D7_0713700",NA,"cvd. Pl. prot. ukwn. func.",FALSE,1.5279359430421,3.11757462991116,1.08560686371608,3.55990370923718,3.75170595641535,5.74792474897402,4.9307898455105,4.56884085987887
"PF3D7_0713800","NELFA","negative elongation factor A put.",FALSE,8.59715439535595,10.4559945090429,5.99716033581615,13.0559885685827,5.52330892827855,10.7538758308648,4.2072964062374,12.069888352906
"PF3D7_0713900",NA,"cvd. Pl. prot. ukwn. func.",FALSE,7.23085719095854,2.4751131138961,4.89466483210254,4.8113054727521,5.49427851666741,2.27728079399446,4.1333475137081,3.63821179695377
"PF3D7_0714000","H2B.Z","histone H2B variant",FALSE,2.53665025802579,14.4783652533152,5.89467524007286,11.1203402712681,1.63984381927804,19.6568332921653,7.33435179807551,13.9623253133678
"PF3D7_0714100",NA,"MAATS1 domain-containing prot. put.",FALSE,8.71564942784423,4.19463877334116,5.70103808618372,7.20925011500168,5.86125772302477,2.58804409096906,2.01236478983512,6.43693702415871
"PF3D7_0714200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.931624538089627,2.83271158176111,0.853251974313212,2.91108414553753,0.976194216487157,3.87679733765879,1.78009910448304,3.0728924496629
"PF3D7_0714300","DHHC4","palmitoyltransferase DHHC4 put.",FALSE,4.33552254908176,0.861652933233822,2.22342253421496,2.97375294810062,5.48951756903409,2.43308987202057,2.99972790834937,4.92287953270528
"PF3D7_0714400",NA,"calmodulin put.",FALSE,26.4405897271834,10.3138758353551,19.3418550467363,17.4126105158022,25.9777866120868,13.4314605131461,20.3982655250814,19.0109816001515
"PF3D7_0714500",NA,"transcription elongation factor s-II put.",FALSE,4.50425106133837,4.75562233973435,4.19903597278478,5.06083742828794,3.39874828378787,6.97538958549744,5.91134477694848,4.46279309233683
"PF3D7_0714600",NA,"cvd. prot. ukwn. func.",FALSE,6.04018807602776,1.01651093491521,2.8874189457347,4.16928006520827,6.07540895273959,3.04029648533459,4.03028551841113,5.08541991966305
"PF3D7_0714700",NA,"tRNA Asparagine",FALSE,10.4101780288944,1.16409971272461,3.27430502917343,8.29997271244554,10.6598220042585,3.94965469735024,5.31592472492844,9.29355197668032
"PF3D7_0714900",NA,"tRNA Serine",FALSE,17.7370054797856,1.92898429291171,7.27196621279256,12.3940235599047,18.4753084443458,6.34161498038689,11.5319905791271,13.2849328456056
"PF3D7_0715000","PNPase","4-nitrophenylphosphatase",FALSE,13.0355485623264,6.50727605328079,10.6043929014463,8.93843171416087,14.6306152212005,6.71601529865421,12.2148012863703,9.13182923348441
"PF3D7_0715100","MYCBP","C-Myc-binding prot. put.",FALSE,1.49772638460177,7.12021595730954,3.53484191757928,5.08310042433202,11.4967499823953,10.963565819393,11.8283458841025,10.6319699176857
"PF3D7_0715200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,3.18867304016242,16.3601041729449,7.77232301614438,11.7764541969629,1.91316356350252,17.5142195799641,6.34737854761337,13.0800045958533
"PF3D7_0715300",NA,"calcium/calmodulin-dependent prot. kinase put.",FALSE,2.70259556796037,13.9373625050969,3.64964503455738,12.9903130384999,3.59389858477091,18.5341178772367,5.94947089299143,16.1785455690161
"PF3D7_0715400","PSOP20","secreted ookinete prot. put.",FALSE,12.2517228556802,23.5242547131801,21.7868445025966,13.9891330662637,11.2246434535205,20.6654320159567,18.1861365740826,13.7039388953947
"PF3D7_0715500",NA,"ATP synthase subunit epsilon mitochondrial put.",FALSE,11.6764994667254,21.423181183203,20.5593190556494,12.540361594279,12.9039769942468,22.304201266242,20.6468363675384,14.5613418929504
"PF3D7_0715600",NA,"GTP-binding translation elongation factor tu family prot. put.",FALSE,10.9161215813993,22.1842004808896,18.9931365620956,14.1071855001932,10.8160030819114,23.0538292011222,19.0473915876168,14.8224406954168
"PF3D7_0715700",NA,"cvd. prot. ukwn. func.",FALSE,11.1100443634826,23.7727739756265,20.2577501001183,14.6250682389908,14.8604406070472,28.4319367988184,24.8998387809628,18.3925386249028
"PF3D7_0715800","DMT1","drug/metabolite transporter DMT1 put.",FALSE,11.7637882875988,27.2823780195489,21.4639662142497,17.582200092898,14.1806122170235,30.817744258632,25.1355826061939,19.8627738694616
