"Gene_id","name","Annot","Variant","Ctl_1","Ctl_2","Ctl_3","A_1","A_2","A_3","B_1","B_2","B_3"
"PF3D7_0409500",NA,"NAD(P)-binding prot. put.",FALSE,-2.9088485545056,-2.66308932862906,0.250845070516789,-2.03439130940823,-2.27584316037637,0.470100241963802,-2.38968278331631,-2.73982890951051,0.0944873091874521
"PF3D7_0409600","RPA1","replication prot. A1 large subunit",FALSE,-0.733102114876406,-0.422808137392632,0.371262029639236,-1.41916816333435,-0.239927683163907,0.443291498877588,-1.01998961046306,-0.401899566239724,0.54248659557098
"PF3D7_0409700","RF2","peptide chain release factor 2",FALSE,-2.45911569100346,0.37072142778944,0.0646313485707163,-2.00329672885205,0.372272723695916,-0.16383195233159,-1.91316769257393,0.0559161033533311,-0.122816058308251
"PF3D7_0409800",NA,"zinc finger prot. put.",FALSE,0.195676849395271,0.629661207621243,0.0671699889238626,1.19890237666832,-0.431871561547365,0.137633408254264,0.192202030955026,0.431474824173281,0.586922934906517
"PF3D7_0409900","ALP5b","actin-like prot. put.",FALSE,-0.368449186534906,-1.32354369733552,-1.75834845438738,-0.868772791356394,-1.22497506514804,-1.50013822843115,-1.08446159028086,-2.1018417664805,-1.2590736574739
"PF3D7_0410000","EVP1","erythrocyte vesicle prot. 1",FALSE,0.971869835943414,0.659522930803255,-1.5921387752169,2.13526697358588,0.76531560714355,-1.14204536774385,1.39522205245228,1.33797477627308,-0.683921721972884
"PF3D7_0410100",NA,"tRNA Serine",FALSE,0.252916579931073,-0.198779767172417,-1.18707182223421,-2.38872255874015,0.89131818810342,-1.05651253656133,-0.476201996029701,-0.313148767391353,-2.44521014816622
"PF3D7_0410200",NA,"tRNA Isoleucine",FALSE,1.69875820372005,0.848481751915201,-0.281853417174772,-1.77987412755396,2.6098350659944,-0.270512830624684,0.40562755459193,1.17996607021345,-1.30574123629445
"PF3D7_0410300","PPM1","prot. phosphatase PPM1 put.",FALSE,0.148374457407416,0.224482191221337,-0.484843450128859,0.192269042499692,0.262530177684403,-0.164017956254144,0.943864164045486,0.173703668183179,-0.331916871604816
"PF3D7_0410400","RRP4","exosome complex component RRP4",FALSE,0.623919310717622,0.715212980105561,-0.785723212991764,0.416656919265961,0.784031540708818,-0.244930254134213,1.10078596609318,0.412635624984871,-0.424894683062656
"PF3D7_0410500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.819444758174029,0.720261618519974,0.236752946837741,1.18122844341703,0.887037426988044,-0.177851903468655,0.995696946873603,0.913743707809886,0.471789589229275
"PF3D7_0410600",NA,"cvd. prot. ukwn. func.",FALSE,-1.04562532383434,1.10262901564967,-0.0356166788839471,-0.830199846193941,0.315958437564368,0.375998795901863,-0.325308659138772,0.212494716577687,0.31706322158852
"PF3D7_0410700","RbgA","ribosome biogenesis GTPase A put.",FALSE,-1.90699876878976,-1.42281878639793,-0.263527770563271,-0.406604549922084,-1.60102865243361,-0.486909765177059,-2.21315258677298,-1.26411951427182,-0.112318693641883
"PF3D7_0410800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-1.63501215724577,-1.35719291448465,-0.663030173155205,-0.672303668123182,-1.12352303633481,-0.692655718212033,-1.42820122115805,-1.06037844404319,-0.522427186253045
"PF3D7_0410900",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.247073733818278,0.32293391562385,0.32293391562385,0.711823199337205,0.32293391562385,0.139244492654442,0.314574560954062,0.34091189342657,0.789436792057313
"PF3D7_0411000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,1.48161416910044,1.02460712069467,-1.2280721174798,2.08873112864757,0.896577276309923,-0.743059175238078,1.85509013269012,1.33952030996308,-0.956466891828915
"PF3D7_0411100",NA,"mediator of RNA polymerase II transcription subunit 8 put.",FALSE,2.58181258211736,0.25571513649399,0.566593894817001,1.63399749089806,2.57971012352813,0.356186076618375,3.37051302399963,1.86356540570858,0.00848364328733076
"PF3D7_0411200",NA,"PP-loop family prot. put.",FALSE,0.0614235094636193,1.16636488923822,1.46446890160437,0.586718438798532,0.610777264511317,1.26774603178079,0.718042896674575,1.30807321001007,1.64270086626842
"PF3D7_0411300",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.0617089087717869,0.34315456581711,0.401717086343065,-1.74581737172341,0.163068289928138,0.529325651115058,-0.418300667753246,0.140081061513451,0.577906012576193
"PF3D7_0411400",NA,"DEAD box ATP-dependent RNA helicase put.",FALSE,1.84064951456197,2.26133703075341,2.16251491604393,2.84141106412288,1.16255762479112,1.97174728415617,1.77156711405524,2.2296630580602,2.65838267909942
"PF3D7_0411500",NA,"tRNA Alanine",FALSE,1.61106949103288,0.0732586593284752,-1.13114741954183,1.18829536176617,2.93637654364078,-0.335010159295121,3.86614430044738,2.30389949835482,-0.0629084593654197
"PF3D7_0411600",NA,"tRNA Glutamic acid",FALSE,3.354171317622,0.634798386713941,-1.33064726113581,0.396025741611052,3.22284343379168,-0.460289230610978,3.07313575117156,2.11291145786674,-1.33691199298035
"PF3D7_0411700",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.67187000535907,0.0605133975762788,-0.465455441710871,-0.335125203976711,1.28936706670671,-0.554452092163953,0.950770211349558,0.622241336405176,-0.815730609364592
"PF3D7_0411800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-1.19623645511877,-1.07097675023677,0.512275308852059,-0.124662998673026,-1.63335982669428,0.274433963201179,-0.996537301003237,-0.995358672913477,0.747402414512676
"PF3D7_0411900",NA,"DNA polymerase alpha catalytic subunit A",FALSE,-0.619346832144635,-0.96003816201124,0.634883308317663,-0.800305614723251,-0.578987725311436,0.442494328799999,-0.591877202725279,-0.892153745435324,0.409703776472389
"PF3D7_0412000",NA,"LITAF-like zinc finger prot. put.",FALSE,-2.67437658105885,-0.236366442629935,0.497621339925241,-1.51529070747211,-1.3727802898462,0.812362866233999,-2.06697796187242,-0.817432463357149,0.627572856264052
"PF3D7_0412100",NA,"30S ribosomal prot. S12 mitochondrial put.",FALSE,-1.11941559164803,-1.86490012054028,0.247063779992935,-0.663252364468241,-1.08053346106771,0.633063669883321,-0.647083609626173,-0.708673762989811,0.474503296872256
"PF3D7_0412200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,1.01994006883859,1.29541320372367,0.111931404229933,0.89736476361489,1.05334222226128,0.419175871566138,1.46958687198006,0.89531427260439,0.116138228161902
"PF3D7_0412300",NA,"phosphopantothenoylcysteine synthetase put.",FALSE,-1.52755718823213,0.761423176266635,0.267803698721728,-0.593946945903615,-0.829511747655644,0.511556818649703,-0.65659295067601,-0.243924254990068,0.501348370507444
"PF3D7_0412400","VAR","erythrocyte memb. prot. 1 PfEMP1",TRUE,1.94777648256186,0.919329302681557,-1.59304731657138,-1.44168864399292,-1.2117852683431,-2.40788354513048,-1.06667049671163,-1.6281792963652,-2.71181253366266
"PF3D7_0412700","VAR","erythrocyte memb. prot. 1 PfEMP1",TRUE,1.43212620775247,0.555985367175241,-1.31996958570628,0.0688223372368697,0.671639272372323,-1.48856837884749,0.684164035627007,0.0661055598001359,-1.40712483337647
"PF3D7_0413100","VAR","erythrocyte memb. prot. 1 PfEMP1",TRUE,2.67974480822318,2.08918420176973,-1.63312547580395,0.194939024832273,0.423003842919817,-3.01062078980204,0.4298341662418,-0.500313365343548,-1.55844387123357
"PF3D7_0413200","RIF","rifin",TRUE,2.41443509905669,1.12678126278359,-0.0884279963240391,1.22093077448752,2.34997381137937,0.146590488940036,2.73857581727574,1.71025876064085,0.0789460917261131
"PF3D7_0413300","RIF","rifin",TRUE,3.93731532097224,0.947061654341684,0.50171699025165,1.26767964321391,3.07204268850425,0.687821862546618,3.7420151819601,2.16451981226256,0.9084583640803
"PF3D7_0413400","VAR","erythrocyte memb. prot. 1 (PfEMP1) exon 1 pseudo",TRUE,1.98702050814124,0.481306771457845,-0.208852412651855,1.06990133926556,1.86378613039037,-0.421444743737808,1.81254442267956,1.00290202537489,-0.467239474225025
"PF3D7_0413500","PGM2","phosphoglucomutase-2",FALSE,-2.62044773481816,-2.61234104832462,-1.19070029503006,-2.83609994069489,-1.94050074748048,-0.815913339825982,-2.28727666932756,-2.98961271389236,-1.42128526363724
"PF3D7_0413600","RPT3","26S protease regulatory subunit 6B put.",FALSE,-1.01373245854421,-0.251491487062658,-0.160444808807068,-1.3052676182097,-0.534327593103194,-0.177777944493401,-0.365236588375487,-0.477046097443713,-0.221605212853817
"PF3D7_0413700",NA,"lysine decarboxylase-like prot. put.",FALSE,-1.78259557661817,-1.46285830130878,0.691385671188457,-2.15714324503675,-1.15580595924525,0.92046838418486,-1.78001447569404,-2.02723108623762,0.797800253992216
"PF3D7_0413800",NA,"50S ribosomal prot. L10 put.",FALSE,-4.9227014196091,-2.15539527171988,-0.584390888728465,-3.86935531600703,-2.25105576740066,-0.830235852572562,-5.71840765636356,-1.89394365083937,-0.777997505143713
"PF3D7_0413900","USP13","ubiquitin carboxyl-terminal hydrolase 13 put.",FALSE,-0.368616025373969,0.20530520582735,0.390791538001128,-0.487947337194794,-0.216617872800914,0.189744955196285,-0.398414653149299,-0.168042841439846,0.588989438075505
"PF3D7_0414000","SMC3","structural maintenance of chromosomes prot. 3 put.",FALSE,-1.02984941522588,-0.704550889628761,1.25206840640133,-1.09550724745089,-0.657696067673596,0.982150437858761,-0.816216680859485,-0.731709923006703,1.09710274293944
"PF3D7_0414100",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,-1.68883797901483,0.851436288714892,1.13545517099078,-1.37632303547076,-0.148041362162941,1.02671288413728,-1.38236569974409,0.134697447377506,1.21970807357631
"PF3D7_0414200",NA,"calmodulin-like prot.",FALSE,-3.82177780809654,-3.70991422146051,-1.13022847955583,-2.95698247457573,-3.0006667990265,-0.737954125169528,-3.85288511346438,-4.0776857212933,-1.44350348124459
"PF3D7_0414300",NA,"Rab5-interacting prot. put.",FALSE,0.409349189698521,0.569918582105364,-0.36606462408153,-0.898101745986068,0.612301828903937,0.192795004471191,0.225742215157368,-0.10568355415821,-0.504508496121843
"PF3D7_0414400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,1.18444783123206,1.19958352158063,0.342741068950376,2.49733083589168,1.23585810669602,0.930759412137628,2.12319481748069,1.57621027085167,0.25218404309695
"PF3D7_0414500",NA,"RNA-binding prot. put.",FALSE,0.79034977419849,0.336858802912089,-0.19341457259625,0.956271719484477,0.44826364373544,-0.237806025831749,1.12149677611145,0.679595971869053,-0.219691596361116
"PF3D7_0414600","APH","acylated pleckstrin-homology domain-containing prot. put.",FALSE,0.24966381029315,-0.926809738626265,-1.07793836685367,-2.41102833290457,0.507466882039617,-1.61638201411375,-0.404576218829519,-0.529635253285415,-1.80049399829577
"PF3D7_0414700",NA,"GTP-binding prot. put.",FALSE,-2.10939938842107,-0.0162377244308112,-0.0901473389060247,-1.26921860828939,-0.874699514625498,0.177346572829878,-2.0722150373224,-0.707778103242,-0.0185465431366247
"PF3D7_0414800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.112359796123955,-0.218579422109971,-0.895059833840469,0.779373979601303,-0.251021236449632,-0.73069849572575,0.171665564609325,-0.120484159693126,-0.806899130647211
"PF3D7_0414900","ARO","armadillo-domain containing rhoptry prot.",FALSE,-1.95427267572588,-3.26320098411886,-4.17166016373251,-2.32126906310024,-1.93616362287892,-3.74163244269272,-1.90525798844379,-3.38348986038227,-4.21925037137411
"PF3D7_0415000",NA,"arsenical pump-driving ATPase put.",FALSE,0.775273293896288,-0.0924203811438612,-0.69688467518754,-0.497688173962679,0.512274680833248,-0.92618591541029,1.03693148904147,0.0539449540657288,-1.12280606988841
"PF3D7_0415100",NA,"cvd. prot. ukwn. func.",FALSE,0.545974885617239,0.301275238203286,-0.277891027771122,0.909766780702142,0.00358394012404087,-0.130957483291812,1.39855501051111,0.033555028719713,-0.185114958883374
"PF3D7_0415200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.388902474790846,-0.946811315634295,0.373392541670388,-0.494226232744159,-0.388902474790846,-0.131714918682917,-0.439305961215955,-0.424765417206892,0.414704673614481
"PF3D7_0415300","CRK3","cdc2-related prot. kinase 3",FALSE,0.798612227935082,0.607333627199648,0.750121991296692,1.18737014184121,0.788996631302874,0.421940664483748,0.908402568809921,0.779103749221701,0.832727144007974
"PF3D7_0415400",NA,"coatomer subunit zeta put.",FALSE,0.168456177292725,-0.239503351122782,-1.21155920856175,-0.710557798827333,-0.0589437553917591,-0.744111009954089,0.389302078822779,-0.365295863149619,-1.29187863004222
"PF3D7_0415500","CBP20","nuclear cap-binding prot. subunit 2 put.",FALSE,-0.13077590993272,0.281890244501483,0.624661015209587,-0.605172364296046,0.449092984577204,-0.244129365573363,0.210748265168948,0.0906483159587178,0.109129784849313
"PF3D7_0415600","GAK","GTP:AMP phosphotransferase",FALSE,-0.0637544306761466,-0.336163218143076,-0.539894805969485,-2.54025547824003,0.566570065298005,-0.694982321075828,-0.118898666895482,-0.172420339758887,-0.373660948477563
"PF3D7_0415700",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-2.88656406210742,-1.50612577726668,-0.271093123228465,-2.19052181725457,-1.49888818738733,0.00021274982849695,-2.167290078555,-2.09508340509026,-0.286897733810564
"PF3D7_0415800",NA,"RING zinc finger prot. put.",FALSE,-1.80694114020174,-1.98838254001815,-1.15803703192795,-1.04405040536499,-1.76327188401681,-1.12998023718439,-1.03263728125946,-1.6933594128241,-0.903060351512097
"PF3D7_0415900",NA,"60S ribosomal prot. L15 put.",FALSE,-0.574989664794758,0.817660494121487,-0.0937486419177354,0.649127606267247,-0.122800906130509,0.441341214874477,-0.124740679171106,0.120492828297708,0.346960183717323
"PF3D7_0416000",NA,"RNA-binding prot. put.",FALSE,-1.0137974052282,0.318608979060208,0.665433637130295,-0.333950561432468,-0.0752515717549488,0.639564520722731,-0.604557688457541,0.211401454611303,0.768098817162711
"PF3D7_0416100","GATA","glutamyl-tRNA(Gln) amidotransferase subunit A",FALSE,-2.04554349855335,-0.246009260527857,0.410909173111351,-1.10347844196493,-1.28635877911728,0.517461431896231,-2.08569205774707,-0.702333395825435,0.524766426188078
"PF3D7_0416200",NA,"cvd. prot. ukwn. func.",FALSE,0.184777656815598,-0.0360200889817752,0.497124980419039,0.513694352481109,0.142228265643638,0.33813894085698,0.139582940089806,0.275088486239873,0.611216490549933
"PF3D7_0416300","MCM9","DNA helicase MCM9 put.",FALSE,-1.34084894732733,-0.716829817653349,0.559808185653718,-0.814362401724382,-0.689346348832404,0.819004802349335,-1.48033883771975,-1.00264463723711,0.890997852916266
"PF3D7_0416400","HAT1","histone acetyltransferase put.",FALSE,-0.693404643633078,-0.622047315507454,0.172611335821001,-1.01815500602843,-0.634009980476462,0.30826689853304,-1.34815443315242,-0.681788882910339,0.159591798411265
"PF3D7_0416500","MAF1","repressor of RNA polymerase III transcription MAF1",FALSE,-1.74752240549875,-1.92594108959544,-1.11095413801654,-0.855684896389947,-1.92451435154214,-0.959682613564103,-1.85838215379856,-1.9763013457771,-0.791126228051484
"PF3D7_0416600",NA,"prohibitin-like prot. PHBL put.",FALSE,0.280009574142533,-0.660125105678221,0.141504962673382,-1.68824829226415,0.485800264779055,0.31179392101101,-0.308418071944014,-0.433550211539986,-0.160114899691928
"PF3D7_0416700",NA,"CDGSH iron-sulfur domain-containing prot. put.",FALSE,-0.500511589443669,-0.0609845233844802,-0.423563269230902,-1.09046019210131,0.19595238032639,-0.309564180321815,-0.261529370840103,-0.256451572308337,-0.942092422964258
"PF3D7_0416800","SAR1","small GTP-binding prot. sar1",FALSE,-1.1758192060538,-0.0817840558569485,-0.170631079725807,-0.761286136268648,-0.549310854339508,-0.0206777164058697,-0.768336983129667,-0.244258978769928,-0.0176838282452826
"PF3D7_0416900",NA,"cvd. Pl. prot. ukwn. func.",FALSE,1.04104735080889,0.920164421784707,1.27446266227982,1.48350436977213,0.416302343637162,1.03324739786792,0.858076551907239,1.01681823974004,1.3663555141499
"PF3D7_0417000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,2.16348980660045,-0.105987095271441,0.349907465093862,1.4826893460086,2.74674258316423,0.48212106531072,2.70966291382636,2.02174966769539,1.45752360734761
"PF3D7_0417100","PUF2","mRNA-binding prot. PUF2",FALSE,1.95612171438654,0.900338785183822,0.649831912658816,1.69756584895418,1.49731963622365,0.179986438462693,2.16307740899294,0.873728764702868,0.191097719425318
"PF3D7_0417200","DHFR-TS","bifunc.al dihydrofolate reductase-thymidylate synthase",FALSE,-0.47590886944341,-1.30924949831223,0.234058449032926,-2.63929144883904,-0.460989979837097,-0.0505464113848128,-0.893001577989143,-1.40023869721111,-0.403129399720881
"PF3D7_0417300",NA,"LETM1-like prot. put.",FALSE,0.72374543642884,0.837819479562838,1.03529760634844,1.56007875190855,0.638946624324767,0.745328100037394,0.45597827708079,1.07467107800649,1.21986772046596
"PF3D7_0417400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,1.18828931525079,0.143387784429233,0.925107410445082,1.86555737192005,0.623006153319823,0.58364282848283,0.939440767376783,1.20034538728605,1.01191879390824
"PF3D7_0417500",NA,"memo-like prot.",FALSE,-1.2990878298936,-0.744334907907684,-0.201345298319227,-2.73022446014784,-0.309577348311906,-0.0593463311873462,-1.33985683755654,-1.21295650453245,-0.778234413096499
"PF3D7_0417600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.823527040729591,0.380117898708429,-0.544388077801139,0.386087100634757,0.964261015782659,-0.814637104050366,0.761586439565004,0.406581263206139,-0.915958473479763
"PF3D7_0417700",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-1.55334697320979,-2.40037168490867,-0.568213146293668,-1.04125613631501,-1.76082634604517,-0.879282603320553,-1.21615724985311,-2.69597068229007,-0.419971713354168
"PF3D7_0417800","CRK1","cdc2-related prot. kinase 1",FALSE,-0.0126427905186174,0.664578921475025,1.31474446799574,0.560038944717601,0.204672589650414,1.108573003876,-0.00546163161041002,0.923876021180426,1.1827850155419
"PF3D7_0417900",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.884584985667798,0.65115888125249,1.40026529356402,0.995160544513951,0.844735554140083,0.98543671518743,1.0899767685153,1.11556857800593,0.505029086103762
"PF3D7_0418000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.300053557464498,0.0286189914357124,1.56421537438118,0.787626905898632,0.135697547838711,1.00794503140208,0.257129580456827,0.0522969380726523,1.49186253707685
"PF3D7_0418100","SOC1","prot. SOC1 put.",FALSE,1.07939095430359,1.32769830573589,0.0695924384671098,1.56694851065697,0.114162494564531,0.232176159271402,1.0749280203955,1.11485911496462,0.79134515590236
"PF3D7_0418200","EIF3M","eukaryotic translation initiation factor 3 subunit M put.",FALSE,-0.177575147128091,0.512630804264614,0.0588418803113959,-0.0667321420767093,0.049388824798694,0.457664871505975,0.085756070467528,0.0631993687540566,0.121641146438688
"PF3D7_0418300",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.111099339241035,-0.744590383046733,0.230691563765349,1.05642440082608,-0.593583629783709,0.0557600907609765,-0.0610520705402216,0.111099339241035,0.680985091428642
"PF3D7_0418400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.609921514283065,1.07622309625793,-0.252655432101514,-0.274006003714232,1.34912861558598,-0.332116993123827,0.731503852678518,0.874891731367462,-0.487038597853398
"PF3D7_0418500","BET3","trafficking prot. particle complex subunit 3 put.",FALSE,0.181905901500672,0.177654134339806,0.0309367426972139,-1.19057831299993,0.475086218184177,0.429326474642287,0.0385565438566983,-0.273066380805969,-0.14040760050098
"PF3D7_0418600",NA,"regulator of chromosome condensation put.",FALSE,-0.544953709407466,-1.39382785849804,-2.39775993454716,-0.742273951029844,-0.900580174417608,-2.03544964264607,-1.03480598972507,-1.28192146317123,-2.16548456163699
"PF3D7_0418700",NA,"RNA-binding prot. NOB1 put.",FALSE,-0.0164880789007495,0.864754186126268,-0.614549060109279,0.529803073438648,0.343861684885197,-0.144435784577206,0.396149734935763,0.272971174180673,-0.316536915099857
"PF3D7_0418800",NA,"MOLO1 domain-containing prot. put.",FALSE,1.01452714014885,0.220165425022893,-0.638158186782267,-0.42976924679762,1.39430126215233,-0.768408229850289,1.12549981756034,0.763035548312582,-0.804418538976095
"PF3D7_0418900",NA,"cvd. prot. ukwn. func.",FALSE,-0.381290029243865,-0.718447083381059,0.144884814231881,-1.32884090426828,-0.157004292863746,0.268174606161546,-0.610639902454061,-0.901617327889013,-0.514644231410514
"PF3D7_0419000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.602955393048619,-0.159376829439129,0.111292112688319,0.212808806008514,0.365832722473699,-0.368515899903305,0.459411205002876,0.372305614969685,0.031143074726894
"PF3D7_0419100",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.260935703024357,-0.740222013120342,-0.755086673002923,-2.30745525530734,0.427913487544235,-0.807366649838079,-0.218296417953484,-0.353529637686979,-1.07477864086722
"PF3D7_0419200","GOT1","prot. transport prot. GOT1 put.",FALSE,0.408932296691819,0.091219904280408,-1.29905140893835,-0.67128395545527,0.543437492131532,-0.759223689971126,0.712769080791217,-0.151692620661536,-0.913541340933237
"PF3D7_0419300",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.0421463353909821,-0.260273689959644,-0.131110077528804,-0.633631247873757,0.204314461169689,0.0719687703619506,-0.0546640248381366,-0.204719479944416,-0.66896633757649
"PF3D7_0419400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-1.3844396536573,-1.98100684268074,-2.54802223552726,-1.43618595115879,-1.63752535395257,-2.13855208408731,-1.362888923021,-1.83436451970348,-2.23444184824131
"PF3D7_0419500",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,0.132230581070919,0.365759650204102,-0.138362203866529,0.459748686820181,-0.385617858393005,-0.300206832763188,0.510777199165331,0.092422021993634,0.016600921927987
"PF3D7_0419600","RANBP1","ran-specific GTPase-activating prot. 1 put.",FALSE,-0.333313758911918,0.0541279804162375,0.217792681840192,0.210774074191676,-0.461204687571977,0.343401503468078,-0.0391471652650661,-0.261474732198649,0.399041508255827
"PF3D7_0419700","Pf34","apical merozoite prot.",FALSE,-1.00357790004828,-2.24701922945593,-2.66220573213093,-0.794390510063755,-1.61700010301745,-2.2504900659674,-0.977521070453276,-1.86932448163115,-1.82474798595536
"PF3D7_0419800",NA,"60S ribosomal prot. L7ae/L30e put.",FALSE,0.956983427397595,1.32203053925638,0.458452613652656,1.49038212956292,0.442807129256287,0.519648140893612,0.925368708143428,0.979842097294668,0.623769443260393
"PF3D7_0419900",NA,"phosphatidylinositol 4-kinase put.",FALSE,1.49810285451883,-0.296242051239116,0.171398241614411,1.93073084932294,0.0642295554878273,-0.192045034291302,1.09211539526105,0.77214985240028,0.212568413785007
"PF3D7_0420000",NA,"zinc finger prot. put.",FALSE,0.923494126928505,-0.0264958960108187,0.914391654120252,1.61777196848218,0.316009089958547,0.368194217474993,0.741446903597408,0.892537037641788,0.859883067874362
"PF3D7_0420100","RIO2","serine/threonine prot. kinase RIO2",FALSE,-0.0051275014358467,0.846122641161358,-0.12418654362846,0.676477890021662,0.158861769952588,0.00539275214557708,0.346462319477352,0.422686902743176,0.0791560060400024
"PF3D7_0420200","ACPS","holo-[acyl-carrier-prot.] synthase put.",FALSE,-1.41928747003308,0.023579969658317,0.556295189224019,-0.940550525622844,-0.172900873682694,0.429246003242928,-1.61836193275503,-0.303455694285585,0.529417754528005
"PF3D7_0420300","ApiAP2","AP2 domain transcription factor put.",FALSE,-1.03458545663342,-0.157561499645184,-0.432666781204702,-0.49212981868546,-0.474030781035217,-0.288361877550718,-0.85669276814067,-0.248075864762355,-0.0768077614890207
"PF3D7_0420400","RRF2","ribosome-recycling factor",FALSE,-0.150023783312314,-0.227097775885128,0.145180680993609,-0.281719992862981,-0.0045720435133523,0.261233221349075,-0.43143286373684,-0.229387111864687,0.0567018212665187
"PF3D7_0420500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-1.58616872663076,-2.02094863057792,-1.85595691342213,-0.607613867171462,-0.98275396990745,-1.72928330431587,-2.03925765319822,-2.49689253272622,-1.89636525204357
"PF3D7_0420700","VAR","erythrocyte memb. prot. 1 PfEMP1",TRUE,2.24009885530715,1.62988468646717,-1.34611337935346,0.509880750177233,-0.371339448095322,-1.921737123485,0.200172231481748,-0.36622108412099,-1.71297235761379
"PF3D7_0421100","VAR","erythrocyte memb. prot. 1 PfEMP1",TRUE,1.76103545987404,1.31012053642729,-0.293954962975764,1.74662812983228,1.22177864016096,-0.181594872113739,1.26437401648457,1.13103208817784,-1.68809479094977
"PF3D7_0421300","VAR","erythrocyte memb. prot. 1 PfEMP1",TRUE,2.39135729354207,1.57067566475261,-2.10829545372756,-0.214460278975198,-1.35760483699498,-2.66721501962959,-0.289211072663935,-1.93737822773314,-1.88810614028789
"PF3D7_0421500","RIF","rifin pseudo",TRUE,0.998737224298387,2.42035269938111,-0.360359167732532,1.70807908449744,1.70669777696666,-0.492784854455451,0.615390220470862,1.63376397862018,0.0140666745606529
"PF3D7_0421600","VAR","erythrocyte memb. prot. 1 (PfEMP1)-like pseudo",TRUE,-0.204521956571807,-1.4402645035379,-1.58327009555556,0.162771051575519,0.0866024817310896,-1.87931227408808,0.0153501340948027,-0.45222012942509,-1.62811776238099
"PF3D7_0421700",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.350443701726856,0.62009741417385,0.12962580472631,1.71519884018814,0.0229755006923802,-0.139660805009686,0.41063705799035,0.409012980757044,0.413712670016845
"PF3D7_0421800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.526931799770077,0.0197243893549657,-0.232017724432891,1.20565327717415,0.670677552098032,-0.283280682650601,1.18811060908105,0,-0.850741529046378
"PF3D7_0421900",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.926389457585098,0.875124814784432,0.297398071718844,0.958281140933213,0.803792343239075,0.354878064773471,1.0797588930733,0.901962542640024,0.328502382767141
"PF3D7_0422000",NA,"steroid dehydrogenase put.",FALSE,0.238310572346009,1.76345537436925,0.375623412712056,0.997250180460737,1.44867707431648,0.773579532452764,1.29630123582628,1.5913120898248,0.575404828737887
"PF3D7_0422100",NA,"transmemb. emp24 domain-containing prot. put.",FALSE,-1.04242595279533,0.668808087898098,0.104012125721684,-0.798847069607069,-0.0788100359808717,0.530134601198132,-0.391413575215682,-0.0233984828636889,0.236753019272383
"PF3D7_0422200",NA,"erythrocyte memb.-associated antigen",FALSE,1.0270094784677,0.594380566313143,1.56492209035821,1.74829771395094,0.806696449350068,1.137972848418,1.00729594248963,1.59624996236711,1.66099137578344
"PF3D7_0422300",NA,"alpha tubulin 2",FALSE,-0.0631950339634416,-0.873176289028033,0.122195908580021,-0.0184688765972873,-0.147985096806518,0.133619741086861,-0.919061058316666,-0.533267484676802,0.0400106134720351
"PF3D7_0422400","RPS19","40S ribosomal prot. S19",FALSE,0.509902047008421,-0.348169702055178,-0.403844512012349,-0.522661231326675,0.281232668071056,-0.878396902663341,0.580079331678686,0.115842972302752,-0.716912159613808
"PF3D7_0422500","BRR2","pre-mRNA-splicing helicase BRR2 put.",FALSE,0.515431744792618,0.765380800314605,0.692922688783596,0.728198003047803,0.322522589803222,0.665131994100338,0.607373092826566,0.635374688419748,0.903268381943955
"PF3D7_0422600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.956352370351001,0.440372105137235,-0.262085609960496,0.325074192238408,0.680789421160402,-0.138012607940821,0.922028710752861,0.129533670968543,-0.330936364664473
"PF3D7_0422700","EIF4A3","eukaryotic initiation factor 4A-III put.",FALSE,-0.0452264976068928,0.580280121137779,-0.222508483505966,-0.540382247759717,0.475384259845448,0.244433118824923,0.392715832301841,0.0670034752035622,-0.275296057082978
