"Gene_id","name","Annot","Variant","Ctl_1","Ctl_2","Ctl_3","A_1","A_2","A_3","B_1","B_2","B_3"
"PF3D7_0714400",NA,"calmodulin put.",FALSE,7.9863403916563,9.24699824200786,10.6409534545153,9.1938397376672,7.7590645969694,10.6119211297928,8.49666965978144,8.12934433018131,10.385860244145
"PF3D7_0714500",NA,"transcription elongation factor s-II put.",FALSE,10.2678472366261,11.9572985301351,12.0607641810117,11.7460700168295,10.8129819721496,12.3940081025158,11.062747122973,10.8386349929646,12.0448347369253
"PF3D7_0714600",NA,"cvd. prot. ukwn. func.",FALSE,9.51830676318521,10.294283790078,10.878140469571,11.5131671614704,9.32995398294308,10.9400462596637,9.77796868835046,9.89994266731193,11.2149865242885
"PF3D7_0714700",NA,"tRNA Asparagine",FALSE,11.9891603001362,9.24156970054813,9.24912625553814,8.38198542516148,12.3331656951798,9.97549262298719,11.206820849368,10.8236641880989,8.51854379386757
"PF3D7_0714900",NA,"tRNA Serine",FALSE,8.663934116534,8.5333729541009,7.304056477461,7.62070663002954,8.99102489518981,7.61453096828419,8.90118700245386,7.95922301415045,8.15508839922285
"PF3D7_0715000","PNPase","4-nitrophenylphosphatase",FALSE,10.9568668950391,11.3606929324819,11.8581566574281,10.8455708082434,11.2246233707389,11.6635407597522,11.7183290863533,10.9523954539102,11.4406195286344
"PF3D7_0715100","MYCBP","C-Myc-binding prot. put.",FALSE,4.61548103816275,4.35343833515297,5.23395438152454,5.36417913924367,5.90012075988838,5.03734707675062,5.22569832773121,3.91719685673135,5.54276228572085
"PF3D7_0715200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,8.15524301675361,8.50298492023263,10.2622687101913,9.68447551857969,8.18947213693279,9.88919196683869,8.17457453555159,7.68907094332419,10.2763753802865
"PF3D7_0715300",NA,"calcium/calmodulin-dependent prot. kinase put.",FALSE,8.18439267490477,8.09473517206508,9.58347013124673,8.68505328604836,8.54631875843807,9.57899816952564,7.58509485529201,7.57492184069349,9.39277552453147
"PF3D7_0715400","PSOP20","secreted ookinete prot. put.",FALSE,6.59667772951345,7.87927139774655,11.0524845024857,7.6129267198241,7.25130250633865,11.4404824942844,6.46673673720982,6.08880943518255,10.9948356690088
"PF3D7_0715500",NA,"ATP synthase subunit epsilon mitochondrial put.",FALSE,8.89298413338049,9.3394137888602,12.2006166574731,8.73500964250306,9.2535946071844,12.3565320260206,8.33191074076422,8.18002549588399,11.9313886944351
"PF3D7_0715600",NA,"GTP-binding translation elongation factor tu family prot. put.",FALSE,7.01164514868093,8.91905546106135,11.2001335409547,7.96310068582499,8.20862482845792,11.4188882925071,7.52448529897397,7.58715268189994,11.0338718406927
"PF3D7_0715700",NA,"cvd. prot. ukwn. func.",FALSE,4.52825249054534,7.52603358919073,10.0958532326317,6.57065813097468,7.05097939680832,10.388299336952,5.43851276595695,5.94557563357185,9.91895414804396
"PF3D7_0715800","DMT1","drug/metabolite transporter DMT1 put.",FALSE,8.94075023378052,11.5411738728483,12.5899223051555,9.2878575438254,11.1076760787035,12.7900919562474,8.86267070029167,10.1105129076221,12.6327698313368
"PF3D7_0715900","CDF","cation diffusion facilitator family prot. put.",FALSE,7.90653791984658,8.57487917856777,12.0002256853431,8.59085638271312,8.34113267365072,12.1448888395892,7.74484119828131,7.52930830900752,12.190898182483
"PF3D7_0716000",NA,"RNA-binding prot. put.",FALSE,10.1776541040533,10.0816314535523,11.5196807895875,11.859869041643,9.50842068768616,11.1581753918634,10.1255224246671,10.0667391522993,11.8486309051473
"PF3D7_0716100","SDA1","prot. SDA1 put.",FALSE,10.8868800417915,11.084018583659,11.30490764673,12.5509796021223,10.4214592739614,11.0971795094345,10.6214872568443,10.7613832119698,11.7132167102988
"PF3D7_0716200",NA,"PDCD2 domain-containing prot. put.",FALSE,12.7560041566885,13.0910715327973,11.8862067927247,13.8473745161603,11.7603745056912,12.3283309353525,12.6634655637075,11.8579391177293,12.1977119929438
"PF3D7_0716300",NA,"cvd. prot. ukwn. func.",FALSE,8.70155768248801,13.288269635373,14.6036576067016,10.5335901766051,11.4714568405792,14.7456707995895,9.13625418477359,11.8034654319622,14.376979835545
"PF3D7_0716400",NA,"transcription initiation factor IIA subunit 1 put.",FALSE,9.33504013481659,9.54837207960388,11.0373671206323,10.2202610208147,9.08882798183452,11.3044614163722,9.55668422512883,8.56865007477622,10.62160411175
"PF3D7_0716500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,7.55275159766888,9.58940904429828,11.1712191675868,8.46221289171416,8.88194820672772,11.3450909199579,7.78878915724228,8.3827190928035,11.4601258022292
"PF3D7_0716600","SufS","cysteine desulfurase",FALSE,7.58937841855192,10.2076953534861,10.7075309840692,8.21802590723785,9.49462532743828,10.9076926091291,7.98050126972811,9.23799632842474,10.7497968552172
"PF3D7_0716700",NA,"cvd. Pl. prot. ukwn. func.",FALSE,10.8804269353267,11.0359132169502,11.0584727664611,9.68210317810979,11.0359132169502,11.2118536256567,10.2571237959089,9.78731756852019,12.0021115412987
"PF3D7_0716800","EIF3I","eukaryotic translation initiation factor 3 subunit I put.",FALSE,12.6943354673748,13.772171245897,13.9543644574567,13.5814724741833,12.8399251521165,13.9026492683319,12.9010759911412,12.7287776506818,13.5669031321374
"PF3D7_0716900","DMT2","drug/metabolite transporter DMT2",FALSE,9.61399862628055,12.2346764471824,12.1095290276783,11.3384862566171,11.1406169927052,12.5743806549882,10.025361072342,11.0777210047699,12.539697297358
"PF3D7_0717000",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,9.29838773905541,8.72866202695577,9.62804812909649,8.42841335670807,9.66994694148735,9.77313096272447,8.68642068651059,8.30044454207577,9.0568742164354
"PF3D7_0717100",NA,"cvd. Pl. prot. ukwn. func.",FALSE,7.59155216041315,10.1357931697865,11.231938485228,8.51574359148657,8.55407957454197,11.1375722801382,7.59583731064713,8.8388982067865,11.0433922469181
"PF3D7_0717200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,9.49473225683629,10.9014884827179,11.0024149978557,11.3931252435646,9.83613288357859,10.9971937302289,9.70249298480535,10.099342667652,11.3934801250868
"PF3D7_0717300",NA,"transcription initiation factor IIE subunit alpha put.",FALSE,11.2238218006872,12.3734242177654,12.2622357218347,12.5764242665743,11.2668116316147,12.0615684442528,11.4002463950691,11.6387900094882,11.8825326288763
"PF3D7_0717400",NA,"queuine tRNA-ribosyltransferase put.",FALSE,9.85823138099072,11.4529801297413,10.8189330241295,11.2213937823419,10.1086136230138,11.0701095666094,10.028981695438,10.4080579704232,11.1873520732005
"PF3D7_0717500","CDPK4","calcium-dependent prot. kinase 4",FALSE,10.0884786021936,10.7636747959401,11.5760842892707,11.5187400225001,9.81745921226111,11.5509581335199,9.98171913738926,10.0861518193882,11.6543126236958
"PF3D7_0717600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,9.25424965332386,9.85613647293772,11.1319540370892,10.132697640869,9.03884026975369,11.0853084619751,9.34139179269032,8.72942803148631,10.928185236352
"PF3D7_0717700",NA,"serine--tRNA ligase put.",FALSE,10.2214998206077,11.7943109697385,11.5203728934746,11.2574907235952,10.5766764400502,11.7341558035202,10.7099855412519,10.3931240778629,11.1491554627441
"PF3D7_0717800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,8.26644367868807,8.68517150507751,8.67493740991769,7.70191239856547,8.67527513867398,8.42283455699314,8.27812456789243,8.14617790670995,8.57237814993141
"PF3D7_0717900",NA,"thioredoxin-like prot.",FALSE,9.53569118133511,11.5907827166086,11.443882178896,10.0159896714106,10.6101723603993,11.6282946308062,9.51193194625611,10.6330854168993,11.552077463676
"PF3D7_0718000",NA,"dynein heavy chain put.",FALSE,7.46314423639882,7.46314423639882,7.93191224506306,7.61861538856043,7.41687241106373,7.6757457998458,7.32917748013101,6.73772351613349,8.03880652743824
"PF3D7_0718100","EST","xptd. serine/threonine prot. kinase",FALSE,5.78477315497021,6.39844376975933,10.213524625849,7.38513077098578,6.3277469886403,9.83549420804794,5.7212414794999,5.39924029009435,9.93270357937472
"PF3D7_0718300","CRMP2","cysteine repeat modular prot. 2",FALSE,6.46992601441248,6.29874764919185,6.01410365311408,6.74035745418537,6.46339634794174,6.14862824434202,6.16476737562574,5.49348427173817,6.10862283659442
"PF3D7_0718400",NA,"mitochondrial ribosomal prot. S8 precursor put.",FALSE,9.60530949597063,12.2375386235113,12.6507331505803,10.3426725178616,12.2743088416461,12.7256972813596,10.1619053129697,11.3532422299284,12.5740033207048
"PF3D7_0718500",NA,"prefoldin subunit 3 put.",FALSE,10.0832905014307,12.1624250038371,12.4035164524415,10.7775306751448,11.2962715520506,12.54514137901,10.6372887236152,10.9783014707319,12.1333275155128
"PF3D7_0718600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,6.83082337247392,6.93886900235651,8.74272146497202,7.86177328818444,6.72492708217014,8.22741943105534,6.31933515692706,6.07006767325263,8.89628246298225
"PF3D7_0718700",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,8.88324399747674,9.75026176090329,10.2701780247428,8.83633789530597,9.11168171587158,10.4651993929203,8.17450705895461,8.6363739767656,10.1622673202568
"PF3D7_0718800",NA,"cvd. prot. ukwn. func.",FALSE,7.9149794299896,7.0303493221447,6.04346678052496,6.96715246475484,6.57518282120905,5.70235501109962,7.26606876190698,4.84127373530873,5.80862419280715
"PF3D7_0718900",NA,"cvd. Pl. prot. ukwn. func.",FALSE,8.058753740847,8.25079628683011,8.22376329619436,9.32343627513797,8.18241024531057,8.38086665105902,8.2690453060484,7.5090948577228,7.80695232821074
"PF3D7_0719000",NA,"cvd. prot. ukwn. func.",FALSE,10.5020321842944,11.8537695847943,12.0199173131,11.8492717725625,10.9236988832951,12.2314846105373,10.8644871906948,11.020121564699,11.9201090357286
"PF3D7_0719100",NA,"ATP synthase F0 subunit a-like prot. put.",FALSE,7.10584043061093,8.44879153931961,11.0248314683022,8.12132007593003,8.12916038265446,11.418865631252,7.49138895477142,7.28363290814112,10.8931088552503
"PF3D7_0719200","NEK4","NIMA related kinase 4",FALSE,7.81859304158865,6.80679963524099,6.7851673340173,6.14973655324879,8.01744148626355,6.87998751514382,7.32809324467517,7.5865133154764,6.23861377164784
"PF3D7_0719300","ARP6","actin-related prot. put.",FALSE,10.6362965332378,11.6671803035764,11.3595325138608,11.5066727580389,10.7806406459746,11.633860489864,10.7332956589122,10.5920362285054,11.4529867644522
"PF3D7_0719400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,9.06129521037707,9.49568806598292,10.3093365113742,10.5215591484254,9.0150344325015,10.2982951677866,9.12074892072805,9.386723700582,10.6990882927815
"PF3D7_0719500",NA,"LEM3/CDC50 family prot. put.",FALSE,8.0201366082862,8.58757776445289,10.115371308857,8.3489308269673,8.30503566230289,10.1296731223647,8.14760174141098,7.55126006613422,10.1077676421481
"PF3D7_0719600",NA,"60S ribosomal prot. L11a put.",FALSE,14.4848367372221,15.5276724799501,14.6389929953386,15.017377820467,15.2477903263175,15.0155117515309,14.8413992342179,14.8289600652392,14.4477231768335
"PF3D7_0719700","RPS10","40S ribosomal prot. S10 put.",FALSE,13.7524977300949,14.6693783893192,14.6852322497544,14.4969710851912,14.3415542647401,14.5559641040328,14.1698929098871,14.4237619835611,14.3566940497648
"PF3D7_0719800",NA,"cvd. prot. ukwn. func.",FALSE,9.62989980076138,10.4455416675112,10.8154271655199,10.7689936806699,9.39946546257015,11.0149269397389,9.55787600652418,9.50464766171176,10.9484187752264
"PF3D7_0719900",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,10.569574119443,10.3718307396896,11.5675500817276,11.7369598391591,9.90880061238168,11.3520408308217,10.4806490320426,10.1155404026309,11.5410705678988
"PF3D7_0720000","CSL4","exosome complex component CSL4 put.",FALSE,10.8797677863796,11.3547419523043,10.6194093422271,10.7544140401716,11.1243197333886,11.0758561530527,10.7678765611294,10.7029804030774,10.6979848758154
"PF3D7_0720100",NA,"pre-rRNA-processing prot. ESF2 put.",FALSE,9.98239042491431,11.0853642363962,11.1258577056575,11.2633308276078,10.6317591102949,10.6991273440074,10.8102518929498,10.6421230133855,10.5683247803892
"PF3D7_0720200",NA,"cvd. prot. ukwn. func.",FALSE,11.1956096634616,12.527170058611,11.9484117675357,12.0673762080836,11.8766968885274,11.8338352866135,12.0147677853038,11.7360213343626,11.9287914917698
"PF3D7_0720300",NA,"cvd. Pl. prot. ukwn. func.",FALSE,2.64601630606872,2.84261041997028,0.760512224339362,4.95293875623234,4.3532640011073,2.94299860664002,3.49437208566696,2.46138973137525,2.67463916950656
"PF3D7_0720400",NA,"apoptosis-inducing factor put.",FALSE,10.1452447548415,11.6990188858758,11.7654815431881,10.3191747144915,10.9196693339047,12.0049401070913,10.1362109246057,10.5664371217463,11.6612445187785
"PF3D7_0720500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,6.84072757785149,10.4673905562016,10.4633435141858,7.68953609535155,9.75853570927492,10.8826056060491,6.04287608670163,9.22267513609943,10.7693089237607
"PF3D7_0720600",NA,"cvd. prot. ukwn. func.",FALSE,10.5346676445924,9.47377128828521,10.7914714229542,11.0588129860425,9.27833259751252,11.061825465429,10.543396315782,8.97195791002897,11.1484073057311
"PF3D7_0720700",NA,"phosphoinositide-binding prot. put.",FALSE,11.3112289407291,10.6013634032935,10.6100085598284,12.6354553718197,10.136508837641,10.7948267302951,11.3299812872679,10.2070176993791,11.092270293423
"PF3D7_0720800",NA,"Ham1-like prot. put.",FALSE,8.54504631837662,10.7521372496415,12.0094643993465,9.05845910189155,10.232936511568,12.1776727349121,8.53179666298492,9.39956504619658,11.5831029876633
"PF3D7_0720900",NA,"tetratricopeptide repeat prot. put.",FALSE,11.0645885187998,11.7513699879335,13.4107905198716,12.7450952812667,10.7897920028119,13.2361807621217,10.6923269338287,10.8364109837416,13.2865966006534
"PF3D7_0721000",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,9.54305456257164,10.3436007389902,11.5322969490814,10.8914764892349,9.31897395828398,11.3134279088003,9.43048494910227,9.89447110333766,11.6962934865781
"PF3D7_0721100",NA,"cvd. prot. ukwn. func.",FALSE,8.88702346922346,13.5392472801175,14.5561910893539,9.8663397556437,12.8065888907889,14.7746228737043,9.26246557505769,12.372413195151,14.2416942243592
"PF3D7_0721200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,9.93686823696471,10.2252918026077,9.76228891990728,11.1389053203678,9.19638549085868,9.93123243993358,9.82570081031887,9.22061711603334,9.97089397793053
"PF3D7_0721300","DBP7","ATP-dependent RNA helicase DBP7 put.",FALSE,10.8356237530345,11.4641076681358,11.5357213880175,12.3702907201039,10.2890742790431,11.4684126466436,10.6647148205581,11.0905630260401,11.614926968101
"PF3D7_0721400",NA,"rhoptry prot. put.",FALSE,9.73427691616052,12.0462714065991,12.7174943612845,10.0684504776287,11.5819005711958,12.9310804172445,9.53346231397648,10.9972493553751,12.3947785845143
"PF3D7_0721500",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,7.28228411009023,7.96062151257649,10.1040889374554,8.18930194428245,7.90936089809847,9.96429104413038,6.99769460489369,7.30651182122661,10.3538272023792
"PF3D7_0721600",NA,"40S ribosomal prot. S5 put.",FALSE,14.4326560744304,15.3900214674946,14.6316050933055,14.7826558147952,15.2622361855532,14.6649172172474,14.4209365624487,14.5348426976659,14.2760589589543
"PF3D7_0721700","PSOP1","secreted ookinete prot. put.",FALSE,7.29391565482888,7.51346467057676,6.84120434732264,7.86058688804786,7.8155152854909,6.92181197549951,7.11044110577043,6.76519048561961,6.45364893861051
"PF3D7_0721800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,12.8754717652399,13.3149655332949,13.2780216391988,12.3323568940619,13.0452006281862,13.5685808228585,12.7675674904338,12.503433464376,13.3747460825032
"PF3D7_0721900",NA,"V-type ATPase V0 subunit e put.",FALSE,12.9778363915978,13.2340788336477,12.4230089912396,12.072972982176,13.3311912777048,12.7328587104192,12.7159671366016,12.3234640852878,12.5228796508876
"PF3D7_0722000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,9.99453305535362,11.8353623854001,11.3148109308241,11.4214863103722,10.2322278353674,11.2975273305707,10.1384996435083,10.7811834644446,11.6518293525686
"PF3D7_0722100",NA,"prot. pelota homolog put.",FALSE,12.1103845614976,12.0749602173298,11.9538708152709,12.2862088365669,12.2126010605347,12.0901633682332,12.0407862206655,11.7315613134285,11.7520859812243
"PF3D7_0722200","RALP1","rhoptry-associated leucine zipper-like prot. 1",FALSE,8.11583294771128,8.5919093819785,8.4990003475904,10.1480303581468,8.18079035721811,9.08549570722758,7.98044134880148,8.06638900301108,8.88491334804041
"PF3D7_0722300",NA,"ubiquitin carboxyl-terminal hydrolase put.",FALSE,9.78352035763939,9.7589219457046,10.5326752162773,11.5236820016379,8.95924701435274,10.412102450107,9.83541426825254,9.63850770305145,10.8355494261995
"PF3D7_0722400","OLA1","Obg-like ATPase 1 put.",FALSE,11.6856143918636,13.3464730131357,13.063707050342,12.1494730937387,12.5689576025874,13.1751556460953,12.3128711981144,12.3404156258208,12.7244234474091
"PF3D7_0722500","CWC15","pre-mRNA-splicing factor CWC15 put.",FALSE,9.95045077112302,11.3932231165672,11.6850961050496,11.6876403136532,10.3185010082228,11.3653912663511,10.7060297216944,10.7948723226314,11.8872229006224
"PF3D7_0722600","UTP7","U3 small nucleolar RNA-associated prot. 7 put.",FALSE,10.2402410108464,11.6217988493988,11.1691358027077,12.2457829607268,9.77451410669486,11.2729626558196,10.2718104011713,10.5423156198311,11.5458028192671
"PF3D7_0722700",NA,"cvd. prot. ukwn. func.",FALSE,11.1303768605931,12.121350578745,12.1152878729463,11.9438982569582,11.545363677675,12.3512023444447,11.4000324580378,11.2022848627182,12.1000384158858
"PF3D7_0722800",NA,"cvd. prot. ukwn. func.",FALSE,8.2252390632762,8.95375458436549,6.94930932599824,8.43125038729105,8.43317137751415,7.07710213110757,8.0938074896484,7.4474117354105,7.53694074238098
"PF3D7_0722900",NA,"cvd. prot. ukwn. func.",FALSE,5.47100727486735,4.6437482721495,4.53767067181574,6.16074294549876,5.58597924236565,4.85595133784888,5.24394245430444,2.59206038363596,6.02467472360861
"PF3D7_0723000",NA,"tRNAHis guanylyltransferase put.",FALSE,9.37303608440986,10.3626802810468,10.1673441274048,10.4594264954214,9.39052388861863,10.4406947881756,9.7508304012879,9.4461732973581,10.0760539736665
"PF3D7_0723100","CPH1","prot. CPH1 put.",FALSE,5.60304674840091,4.91677965714254,6.20313455495821,5.82184961299673,4.64153325956574,6.05541772100178,5.26046914749917,4.02748388563427,6.34923591815611
"PF3D7_0723200",NA,"cvd. Pl. prot. ukwn. func.",FALSE,8.7596871848833,8.49817889645021,8.90588638573273,8.07880740913004,8.72505366045317,8.72996592737232,8.71158538630275,7.83016023155076,9.24969326820095
"PF3D7_0723300",NA,"cvd. prot. ukwn. func.",FALSE,7.18311725796527,7.72102534271091,8.04262792315734,8.81636185069144,6.25621623817915,7.83337843540535,6.86205073938727,6.42857155705974,8.41864662224803
"PF3D7_0723400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,10.7790830997482,9.79839613875686,11.5226200016504,12.7709835345303,9.91194647229402,11.2567873767458,10.2064253550755,10.6708465233484,11.6582597566777
"PF3D7_0723500",NA,"dynactin subunit 5 put.",FALSE,9.69294323083333,9.04387569431145,8.60618791294972,10.012086744942,8.69900775713771,8.99301620278597,9.80805565046174,8.28940614761094,8.94727574417003
"PF3D7_0723600",NA,"proteasome assembly chaperone 4 put.",FALSE,11.1607935344747,11.5464498175687,10.9912178277128,10.9815879732265,11.2132603917387,10.9112668889246,11.5621398480105,10.7357117081138,10.8551628125692
"PF3D7_0723700",NA,"metallo-hydrolase/oxidoreductase put.",FALSE,8.46626526721001,10.2545940430331,10.3926694661126,9.14859534506873,9.024176428189,10.539169383896,8.56989644388942,9.405047832454,10.7546342285367
"PF3D7_0723800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,7.46549025792113,8.3633178007157,11.8196996223755,8.7652575843888,8.06956409444709,11.3800627640084,7.64996835662809,7.54662904130611,11.8086894699842
"PF3D7_0723900",NA,"RNA-binding prot. put.",FALSE,11.3314288306568,11.6402930559415,11.8127563958069,12.4725785094655,11.0018556513231,11.9770366504929,11.2679749504588,11.1164277939483,11.5648267221884
"PF3D7_0724000",NA,"Rab GTPase activator and prot. kinase put.",FALSE,8.41773655203139,9.00119592647556,9.3801763745031,9.112822480403,8.04982542127237,9.23827948328416,8.48194124275816,8.36040149447031,9.49497188167425
"PF3D7_0724100",NA,"cvd. Pl. prot. ukwn. func.",FALSE,10.2018578971271,9.99373237856962,12.29156873843,11.8461152140038,10.0654699906957,11.6299593720545,10.1190098326291,10.6682875777568,11.8151334845902
"PF3D7_0724200","TAP42","type 2A phosphatase-associated prot. 42 put.",FALSE,9.90030705182431,10.6105191480384,11.5836587887903,11.1682461079361,10.0282824482544,11.5558772741956,10.1993536507024,10.1878546819045,11.3481758230522
"PF3D7_0724300","COQ3","ubiquinone biosynthesis O-methyltransferase put.",FALSE,9.90224772356304,11.0706677229234,11.5325137266494,10.6414241014654,10.3691490924746,11.4989269723785,9.91432263893386,9.92178679781178,11.1598845782368
"PF3D7_0724400","PAM18","mitochondrial import inner memb. translocase subunit TIM14 put.",FALSE,12.4669913060386,12.4482835946338,11.8946817465183,11.7858059464411,12.699962570167,12.1384932439057,12.2917462808339,11.8618402459573,12.0352523981668
"PF3D7_0724500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,8.26770947656155,8.93033817613838,9.20232808910847,9.61666793012333,8.17584891154215,8.83498040680536,8.68826255013008,8.44254213864601,9.62418115181418
"PF3D7_0724600",NA,"prot. kinase put.",FALSE,7.59346578288856,7.86819767451927,10.6662328003115,9.35944545160304,7.12800307744973,10.3302737448407,7.34129019182449,7.69338295403079,10.620279248438
"PF3D7_0724700",NA,"cvd. Pl. prot. ukwn. func.",FALSE,10.7982255928335,11.1419272527809,11.4342026749953,12.1146497765276,10.1950311791081,11.3623357156414,10.7162087615175,10.6158465034304,11.6523611863048
"PF3D7_0724800",NA,"kelch domain-containing prot. put.",FALSE,10.172204298378,9.91938795256065,11.1683526782679,9.84150766156189,10.4600169112103,11.3288260585062,9.95068763318558,9.20412709653139,10.4143486578918
"PF3D7_0724900",NA,"kinesin-19 put.",FALSE,8.82530725070464,8.27364166811577,7.72414157171113,9.41980406915164,8.93361967123787,7.84447207071549,8.28081078378385,7.56976181315414,8.55141201609359
"PF3D7_0725000",NA,"exonuclease I put.",FALSE,8.83800050417024,9.139886401524,11.7958911296789,9.73919318082087,8.52271404506583,11.5536998801389,8.78279570147185,9.19779086391196,11.6259106694265
"PF3D7_0725100",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,9.49940886546075,10.9258785462583,10.453929060648,10.8124907853321,9.64648232260584,10.6156848058957,9.75432850341293,9.83661230693743,10.7881413364345
"PF3D7_0725200",NA,"mago nashi prot. homologue put.",FALSE,11.4153556953798,11.9757519761662,11.6735612821953,11.3252199928366,12.0324094551836,12.10287428587,11.5513473024196,10.8814306150769,11.394948155905
"PF3D7_0725300",NA,"cvd. prot. ukwn. func.",FALSE,9.63980286026833,11.3339562693434,10.0545731168843,11.3196224498401,9.68030835572555,10.443860435079,9.72023188496632,10.0996975327635,10.6810899752292
"PF3D7_0725400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,11.6411625997059,9.78325692104166,9.31228987666112,11.3852811081931,11.4881368809866,10.1405588406861,10.8071206261045,9.54030669304411,9.27223436003987
"PF3D7_0725700",NA,"unspecified product",FALSE,14.9754369132865,14.190497577214,14.2924409895955,12.7931751107469,15.3637189856686,13.9634813489921,15.0311920176184,14.5612968963389,14.0599882567201
"PF3D7_0726100",NA,"Pl. xptd. prot. ukwn. func.",FALSE,12.0295277691206,11.8580934190829,9.70930924835468,13.5532960990609,10.6207024873717,10.1934394750859,12.0008848586246,10.754917401974,10.2109022433937
"PF3D7_0726200","FIKK7.1","serine/threonine prot. kinase FIKK family",TRUE,10.0438953743621,13.402236633173,10.8250144112586,11.4235382542982,11.420803685512,11.3175850258711,10.3107593232046,12.2538592044344,11.3175850258711
"PF3D7_0726300","PMS1","DNA mismatch repair prot. PMS1 put.",FALSE,9.73531052221731,9.44440990698987,10.3446810512261,10.801870109194,8.61188996387139,10.3705317004953,9.3736907972595,8.6918722555403,10.4112160386237
"PF3D7_0726400",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,10.3128718869515,9.84749133563673,11.2290942037814,11.6747864202021,9.39166524332595,10.9375863244075,10.1347356614544,9.92240961295346,11.2398913699398
"PF3D7_0726500",NA,"ubiquitin carboxyl-terminal hydrolase put.",FALSE,10.6568634072292,10.7222038632374,12.1923896074294,12.1423505028189,10.131063372503,11.9819551148586,10.5142130176714,10.5059762538556,12.3382136661047
"PF3D7_0726600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,9.47601234330844,10.0040735475787,10.4474668478318,9.76266328182778,9.35479615713155,10.531998316134,9.20387797634944,8.87585415850372,10.9840568872384
"PF3D7_0726700",NA,"cvd. Pl. prot. ukwn. func.",FALSE,9.17558348132677,11.1569590483919,11.7238993831699,11.6704659424361,11.1821497449556,11.5681561190597,9.63158851987026,10.6817962280115,11.1935339846132
"PF3D7_0726800","DAD1","dolichyl-diphosphooligosaccharide--prot. glycosyltransferase subunit DAD1 put.",FALSE,10.2125511007824,10.5072158607215,10.6219163315805,8.60257490853059,11.0919311862165,10.4751233986298,9.68855472938502,10.0823433395942,10.4841099281074
"PF3D7_0726900","TIM50","mitochondrial import inner memb. translocase subunit TIM50 put.",FALSE,11.2369313351744,12.4656465598546,12.417601212534,10.7325242129457,12.2310597137272,12.6244112097252,11.619683043259,11.7845299173305,12.452635062523
"PF3D7_0727000","VPS53","vacuolar prot. sorting-associated prot. 53 put.",FALSE,8.34245634174497,8.44500728068565,10.5647806167588,10.0422556843029,8.297284242893,10.2723879386808,8.40666606339572,9.41940627204352,10.8768559114496
"PF3D7_0727100",NA,"cvd. prot. ukwn. func.",FALSE,8.96862618982928,9.89182804494035,10.971091563244,8.99241761665197,9.40553570335225,10.7724349996992,9.00161789774751,9.12246048128233,11.0755533547851
"PF3D7_0727200","NFS","cysteine desulfurase put.",FALSE,10.8408412742946,11.7475228800992,10.7864374000849,11.5750162482713,10.8865616654778,11.10107036472,11.5098567042575,10.7407447307097,10.7502088209767
"PF3D7_0727300","DNMT","DNA (cytosine-5)-methyltransferase",FALSE,9.23704926976675,10.0645222893299,10.0372794392314,10.9366277397232,8.68825226903113,9.95636783106319,9.10366096069563,9.52616909267537,10.7355325992632
"PF3D7_0727400",NA,"proteasome subunit alpha type-5 put.",FALSE,12.196174233612,13.9566955913438,13.5787040768649,12.525402863465,13.266401516924,13.8200961726446,12.4046517042096,13.3142943364828,13.1438820438316
"PF3D7_0727500",NA,"mTERF domain-containing prot. put.",FALSE,7.42870114319058,9.5927034268131,10.3672404796135,7.92748523787291,8.40964688953427,10.7777445429798,7.6570590900461,8.63705285886212,10.630434656439
"PF3D7_0727600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,5.67220298007098,9.87294277348366,10.5934430237951,7.19017530852658,8.2716457070509,10.4491754763642,6.0282858009902,9.02143142208031,10.3861534980736
"PF3D7_0727700",NA,"cvd. Pl. prot. ukwn. func.",FALSE,7.19486616028105,10.1080709297218,10.5602621308687,8.97555911355024,8.52424158758055,10.6870668139003,7.59201668645513,8.88955385226669,11.041905828046
"PF3D7_0727800",NA,"cation transporting ATPase put.",FALSE,8.89322124447644,11.1437165245674,11.3959879992976,10.1098110873728,9.64991690047771,11.5842692007553,9.2035541239644,10.2668857686322,11.4511180287033
