"Gene_id","name","Annot","Variant","ctl_minus_treat_Left","ctl_minus_treat_Right","ctl_minus_treat_Middle","ctl_minus_treat_Sides","treat_minus_ctl_Left","treat_minus_ctl_Right","treat_minus_ctl_Middle","treat_minus_ctl_Sides"
"PF3D7_0517800","DCX","apicortin put.",FALSE,0.0888866087203831,-0.0523071176346261,-0.135251206128017,0.171830697213774,-0.0888866087203831,0.0523071176346261,0.135251206128017,-0.171830697213774
"PF3D7_0517900",NA,"zinc finger prot. put.",FALSE,-0.0717505809134119,-0.404484098794558,-0.446264985390959,-0.0299696943170108,0.0717505809134119,0.404484098794558,0.446264985390959,0.0299696943170108
"PF3D7_0518000",NA,"NOSIP domain-containing prot. put.",FALSE,-0.0761875100304582,-0.115021144787948,-0.192115519989075,0.000906865170668492,0.0761875100304582,0.115021144787948,0.192115519989075,-0.000906865170668492
"PF3D7_0518100",NA,"RAP prot. put.",FALSE,0.162225674752326,-0.0160299405278873,-0.0619369450172006,0.208132679241639,-0.162225674752326,0.0160299405278873,0.0619369450172006,-0.208132679241639
"PF3D7_0518200","MDM2","SWIB/MDM2 domain-containing prot.",FALSE,0.800213238551219,0.605415224026684,1.08632973049073,0.319298732087173,-0.800213238551219,-0.605415224026684,-1.08632973049073,-0.319298732087173
"PF3D7_0518300",NA,"proteasome subunit beta type-1 put.",FALSE,-0.0586162410968214,-0.401185149602942,-0.213473010713275,-0.246328379986488,0.0586162410968214,0.401185149602942,0.213473010713275,0.246328379986488
"PF3D7_0518400","CYC3","cyclin put.",FALSE,0.765513232529066,0.825350817783607,0.840813800229623,0.75005025008305,-0.765513232529066,-0.825350817783607,-0.840813800229623,-0.75005025008305
"PF3D7_0518500","DDX23","ATP-dependent RNA helicase DDX23 put.",FALSE,0.0842217453076239,0.05067383286863,0.11454043624946,0.0203551419267942,-0.0842217453076239,-0.05067383286863,-0.11454043624946,-0.0203551419267942
"PF3D7_0518600","WDR26","WD repeat-containing prot. 26 put.",FALSE,0.360994285509182,-0.0886503086627306,0.225412207258774,0.0469317695876769,-0.360994285509182,0.0886503086627306,-0.225412207258774,-0.0469317695876769
"PF3D7_0518700","PUF1","mRNA-binding prot. PUF1",FALSE,0.544264040297061,0.378756569771171,0.559265698250549,0.363754911817684,-0.544264040297061,-0.378756569771171,-0.559265698250549,-0.363754911817684
"PF3D7_0518800","PSOP13","secreted ookinete prot. put.",FALSE,0.428853201868689,0.183126674587665,0.429453580363996,0.182526296092358,-0.428853201868689,-0.183126674587665,-0.429453580363996,-0.182526296092358
"PF3D7_0518900",NA,"cvd. prot. ukwn. func.",FALSE,0.232098787280624,0.00524852382395069,0.110657069643131,0.126690241461443,-0.232098787280624,-0.00524852382395069,-0.110657069643131,-0.126690241461443
"PF3D7_0519000","SLBP","histone RNA hairpin-binding prot. put.",FALSE,-0.0155847600002371,0.161017739038505,0.0539220082793607,0.091510970758907,0.0155847600002371,-0.161017739038505,-0.0539220082793607,-0.091510970758907
"PF3D7_0519100",NA,"50S ribosomal prot. L14 mitochondrial put.",FALSE,0.00586313773259082,-0.258264659472158,-0.12388559431654,-0.128515927423028,-0.00586313773259082,0.258264659472158,0.12388559431654,0.128515927423028
"PF3D7_0519200",NA,"V-type proton ATPase 16 kDa proteolipid subunit",FALSE,-0.301832709882804,-0.473064841675331,-0.426147767151523,-0.348749784406612,0.301832709882804,0.473064841675331,0.426147767151523,0.348749784406612
"PF3D7_0519300","COX10","protoheme IX farnesyltransferase put.",FALSE,-0.162041333047142,-0.15454593933526,-0.153320923931108,-0.163266348451294,0.162041333047142,0.15454593933526,0.153320923931108,0.163266348451294
"PF3D7_0519400","RPS24","40S ribosomal prot. S24",FALSE,-0.0579549320320237,-0.332379103210037,-0.0873555444652208,-0.30297849077684,0.0579549320320237,0.332379103210037,0.0873555444652208,0.30297849077684
"PF3D7_0519500","CCR4","carbon catabolite repressor prot. 4 put.",FALSE,0.113739146927811,-0.00137920894601826,0.104232478645755,0.00812745933603866,-0.113739146927811,0.00137920894601826,-0.104232478645755,-0.00812745933603866
"PF3D7_0519600",NA,"zinc finger prot. put.",FALSE,0.10677451851654,0.121813705932288,0.0689242878904208,0.159663936558408,-0.10677451851654,-0.121813705932288,-0.0689242878904208,-0.159663936558408
"PF3D7_0519700",NA,"FoP domain-containing prot. put.",FALSE,0.0685397035126795,0.427573121332715,0.295947164920084,0.200165659925311,-0.0685397035126795,-0.427573121332715,-0.295947164920084,-0.200165659925311
"PF3D7_0519800",NA,"EELM2 domain-containing prot. put.",FALSE,0.203831319867568,0.121934475314509,0.26488004608409,0.060885749097986,-0.203831319867568,-0.121934475314509,-0.26488004608409,-0.060885749097986
"PF3D7_0519900",NA,"cvd. prot. ukwn. func.",FALSE,-0.169827215489013,-0.118621658262571,-0.125536760226363,-0.162912113525222,0.169827215489013,0.118621658262571,0.125536760226363,0.162912113525222
"PF3D7_0520000","RPS9","40S ribosomal prot. S9 put.",FALSE,0.117594054657258,-0.0805077708224714,0.132052952740163,-0.0949666689053761,-0.117594054657258,0.0805077708224714,-0.132052952740163,0.0949666689053761
"PF3D7_0520100","PPM9","prot. phosphatase PPM9 put.",FALSE,0.00568493218584229,-0.179343110804754,-0.221395643028643,0.0477374644097318,-0.00568493218584229,0.179343110804754,0.221395643028643,-0.0477374644097318
"PF3D7_0520200",NA,"mediator of RNA polymerase II transcription subunit 17 put.",FALSE,-0.169121178142059,-0.277929095025747,-0.279113347743023,-0.167936925424783,0.169121178142059,0.277929095025747,0.279113347743023,0.167936925424783
"PF3D7_0520300","LSM2","U6 snRNA-associated Sm-like prot. LSm2 put.",FALSE,-0.352994735950918,-0.227367125087966,-0.248504754272648,-0.331857106766235,0.352994735950918,0.227367125087966,0.248504754272648,0.331857106766235
"PF3D7_0520400",NA,"single-stranded DNA-binding prot. put.",FALSE,0.0658384964710832,-0.0338223851010438,0.0564867210000819,-0.0244706096300423,-0.0658384964710832,0.0338223851010438,-0.0564867210000819,0.0244706096300423
"PF3D7_0520500",NA,"phosphomethylpyrimidine kinase put.",FALSE,0.13998168137906,0.0520566751398114,0.0523492465972586,0.139689109921613,-0.13998168137906,-0.0520566751398114,-0.0523492465972586,-0.139689109921613
"PF3D7_0520600","Ap4AH","bis(5'-nucleosyl)-tetraphosphatase [asymmetrical]",FALSE,0.349690135266938,-0.0409347859839197,0.191286906356858,0.117468442926161,-0.349690135266938,0.0409347859839197,-0.191286906356858,-0.117468442926161
"PF3D7_0520700",NA,"CDC73 domain-containing prot. put.",FALSE,-0.00268854878393519,0.0200439530075281,-0.0466796590703538,0.0640350632939467,0.00268854878393519,-0.0200439530075281,0.0466796590703538,-0.0640350632939467
"PF3D7_0520800",NA,"cvd. prot. ukwn. func.",FALSE,0.0862612365963615,0.160014360355053,0.169257800910841,0.0770177960405736,-0.0862612365963615,-0.160014360355053,-0.169257800910841,-0.0770177960405736
"PF3D7_0520900","SAHH","adenosylhomocysteinase",FALSE,0.358268019692551,0.0931732401586535,0.210327045909335,0.241114213941869,-0.358268019692551,-0.0931732401586535,-0.210327045909335,-0.241114213941869
"PF3D7_0521000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.0733923683189254,0.0454228562631304,0.133410984676556,-0.0145957600945012,-0.0733923683189254,-0.0454228562631304,-0.133410984676556,0.0145957600945012
"PF3D7_0521100",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.155262750693394,0.411622287753883,0.358695666596075,0.208189371851202,-0.155262750693394,-0.411622287753883,-0.358695666596075,-0.208189371851202
"PF3D7_0521200",NA,"cvd. prot. ukwn. func.",FALSE,-0.212843101173625,0.0343715760938213,0.00927736544381001,-0.187748890523614,0.212843101173625,-0.0343715760938213,-0.00927736544381001,0.187748890523614
"PF3D7_0521300",NA,"zinc finger prot. put.",FALSE,0.05894839757871,-0.145786463937045,-0.0242906034068429,-0.0625474629514921,-0.05894839757871,0.145786463937045,0.0242906034068429,0.0625474629514921
"PF3D7_0521400",NA,"cvd. prot. ukwn. func.",FALSE,0.013333788990473,0.124681455434199,-0.0695750611845078,0.207590305609179,-0.013333788990473,-0.124681455434199,0.0695750611845078,-0.207590305609179
"PF3D7_0521500",NA,"ribosomal large subunit pseudouridylate synthase put.",FALSE,-0.288821444393807,-0.0516569039370575,-0.229778269482207,-0.110700078848658,0.288821444393807,0.0516569039370575,0.229778269482207,0.110700078848658
"PF3D7_0521600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.249248326619394,0.761506890230761,0.672420830188336,0.338334386661819,-0.249248326619394,-0.761506890230761,-0.672420830188336,-0.338334386661819
"PF3D7_0521700","DDX1","ATP-dependent RNA helicase DDX1 put.",FALSE,-0.0353142034412423,0.0459727023214322,-0.122636055423981,0.133294554304171,0.0353142034412423,-0.0459727023214322,0.122636055423981,-0.133294554304171
"PF3D7_0521800",NA,"AFG1-like ATPase put.",FALSE,0.420420953417155,0.07440924008448,0.24718645811084,0.247643735390796,-0.420420953417155,-0.07440924008448,-0.24718645811084,-0.247643735390796
"PF3D7_0521900",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.535840113878169,0.439567351903864,0.617358404631225,0.358049061150808,-0.535840113878169,-0.439567351903864,-0.617358404631225,-0.358049061150808
"PF3D7_0522000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.00907894163613456,-0.0933664179861461,-0.0424231724164976,-0.0600221872057829,0.00907894163613456,0.0933664179861461,0.0424231724164976,0.0600221872057829
"PF3D7_0522100",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.540066943780443,0.171517565735309,0.483563256590297,0.228021252925455,-0.540066943780443,-0.171517565735309,-0.483563256590297,-0.228021252925455
"PF3D7_0522200","TAF10","transcription initiation factor TFIID subunit 10 put.",FALSE,0.0259771314449894,-0.279459757585842,-0.136165911310417,-0.117316714830436,-0.0259771314449894,0.279459757585842,0.136165911310417,0.117316714830436
"PF3D7_0522300",NA,"18S rRNA (guanine-N(7))-methyltransferase put.",FALSE,-0.0105498144590832,-0.0630704165061135,-0.0271857320195328,-0.0464344989456644,0.0105498144590832,0.0630704165061135,0.0271857320195328,0.0464344989456644
"PF3D7_0522400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.134926631289998,0.0428592608516756,0.136180467765688,0.0416054243759868,-0.134926631289998,-0.0428592608516756,-0.136180467765688,-0.0416054243759868
"PF3D7_0522500","RPL17","50S ribosomal prot. L17 apicoplast put.",FALSE,-0.303246875375395,-0.189393721501597,-0.341564671329649,-0.151075925547342,0.303246875375395,0.189393721501597,0.341564671329649,0.151075925547342
"PF3D7_0522600",NA,"inner memb. complex prot.",FALSE,0.0596689767909475,-0.331036103218175,-0.214890527145071,-0.0564765992821556,-0.0596689767909475,0.331036103218175,0.214890527145071,0.0564765992821556
"PF3D7_0522700","SufA","iron-sulfur assembly prot.",FALSE,-0.213200203290215,-0.115132322158481,-0.289758423550321,-0.0385741018983753,0.213200203290215,0.115132322158481,0.289758423550321,0.0385741018983753
"PF3D7_0522800","BUD31","pre-mRNA-splicing factor BUD31 put.",FALSE,-0.0175168618204922,-0.0802179403271929,-0.00735085270715107,-0.090383949440534,0.0175168618204922,0.0802179403271929,0.00735085270715107,0.090383949440534
"PF3D7_0522900",NA,"zinc finger prot. put.",FALSE,0.158512940306188,0.0813839185616951,0.190062566417921,0.049834292449962,-0.158512940306188,-0.0813839185616951,-0.190062566417921,-0.049834292449962
"PF3D7_0523000","MDR1","multidrug resistance prot. 1",FALSE,-0.245311699723047,-0.147031980661248,-0.236084002917775,-0.156259677466519,0.245311699723047,0.147031980661248,0.236084002917775,0.156259677466519
"PF3D7_0523100",NA,"mitochondrial-processing peptidase subunit alpha put.",FALSE,0.0278306169625324,0.0609165786956336,0.0825864665690529,0.0061607290891129,-0.0278306169625324,-0.0609165786956336,-0.0825864665690529,-0.0061607290891129
"PF3D7_0523200",NA,"heptatricopeptide repeat-containing prot. put.",FALSE,0.0669753398927385,0.0262086594254013,-0.052366908595838,0.145550907913979,-0.0669753398927385,-0.0262086594254013,0.052366908595838,-0.145550907913979
"PF3D7_0523300",NA,"cytochrome c oxidase subunit ApiCOX18 put.",FALSE,-0.258215436597013,-0.182770979762005,-0.235040623049492,-0.205945793309526,0.258215436597013,0.182770979762005,0.235040623049492,0.205945793309526
"PF3D7_0523400",NA,"DnaJ prot. put.",TRUE,-0.25529356479617,0.0549236101761367,-0.186693374308902,-0.0136765803111305,0.25529356479617,-0.0549236101761367,0.186693374308902,0.0136765803111305
"PF3D7_0523500",NA,"dynein light chain Tctex-type put.",FALSE,-0.345429218481285,0.0450644802685617,-0.0678421273309367,-0.232522610881787,0.345429218481285,-0.0450644802685617,0.0678421273309367,0.232522610881787
"PF3D7_0523600",NA,"cvd. prot. ukwn. func.",FALSE,-0.00679139122448821,-0.100757440524188,-0.199517030748294,0.0919681989996186,0.00679139122448821,0.100757440524188,0.199517030748294,-0.0919681989996186
"PF3D7_0523700",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,0.187836776449288,0.0776253037519777,-0.013934741457,0.279396821658266,-0.187836776449288,-0.0776253037519777,0.013934741457,-0.279396821658266
"PF3D7_0523800",NA,"divalent metal transporter put.",FALSE,-0.126246780888069,-0.131678094360592,-0.247073193514121,-0.0108516817345398,0.126246780888069,0.131678094360592,0.247073193514121,0.0108516817345398
"PF3D7_0523900",NA,"MerC domain-containing prot. put.",FALSE,-0.0821544570977411,-0.284993160436342,-0.276991634919259,-0.090155982614824,0.0821544570977411,0.284993160436342,0.276991634919259,0.090155982614824
"PF3D7_0524000","KASbeta","karyopherin beta",FALSE,0.0287816192525003,0.073901530294698,0.048884191138255,0.0537989584089435,-0.0287816192525003,-0.073901530294698,-0.048884191138255,-0.0537989584089435
"PF3D7_0524100",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.0190676186254492,-0.014766194890636,0.0288371256972329,-0.062670939213318,0.0190676186254492,0.014766194890636,-0.0288371256972329,0.062670939213318
"PF3D7_0524200",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,0.70514373511068,0.055740165537795,0.523368828366137,0.237515072282338,-0.70514373511068,-0.055740165537795,-0.523368828366137,-0.237515072282338
"PF3D7_0524300",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.0133643121270878,0.00972454123685701,7.72012037965857e-05,-0.00371697209402735,0.0133643121270878,-0.00972454123685701,-7.72012037965857e-05,0.00371697209402735
"PF3D7_0524400","RBG1","ribosome-interacting GTPase 1 put.",FALSE,-0.171278463780577,0.136692073718162,-0.0676516549809415,0.0330652649185266,0.171278463780577,-0.136692073718162,0.0676516549809415,-0.0330652649185266
"PF3D7_0524500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.0955079123086755,-0.33489205860202,-0.28426010622517,-0.146139864685525,0.0955079123086755,0.33489205860202,0.28426010622517,0.146139864685525
"PF3D7_0524600",NA,"50S ribosomal prot. L12 apicoplast put.",FALSE,0.314239311532363,-0.00336286411204867,0.170516797190674,0.14035965022964,-0.314239311532363,0.00336286411204867,-0.170516797190674,-0.14035965022964
"PF3D7_0524700","TOM22","mitochondrial import receptor subunit TOM22 put.",FALSE,0.0738526771118907,-0.290384214287078,-0.273121783070677,0.0565902458954896,-0.0738526771118907,0.290384214287078,0.273121783070677,-0.0565902458954896
"PF3D7_0524800","UFD1","ubiquitin fusion degradation prot. 1 put.",FALSE,-0.25644580994375,0.0433783075433234,-0.259472020928928,0.0464045185285014,0.25644580994375,-0.0433783075433234,0.259472020928928,-0.0464045185285014
"PF3D7_0524900","TYW1","S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase put.",FALSE,-0.0474259507477289,0.0901360264335086,0.0396589878595413,0.0030510878262389,0.0474259507477289,-0.0901360264335086,-0.0396589878595413,-0.0030510878262389
"PF3D7_0525000",NA,"zinc finger prot. put.",FALSE,-0.595422293529601,-0.467941489422589,-0.733340305420162,-0.330023477532027,0.595422293529601,0.467941489422589,0.733340305420162,0.330023477532027
"PF3D7_0525100","ACS10","acyl-CoA synthetase",TRUE,0.177256006466964,0.126169318376762,0.227271181236592,0.076154143607135,-0.177256006466964,-0.126169318376762,-0.227271181236592,-0.076154143607135
"PF3D7_0525200","SMC6","structural maintenance of chromosomes prot. 6 put.",FALSE,0.210326577421443,0.0582830833571802,0.184863471442095,0.0837461893365287,-0.210326577421443,-0.0582830833571802,-0.184863471442095,-0.0837461893365287
"PF3D7_0525300",NA,"cvd. prot. ukwn. func.",FALSE,-0.163086666741965,0.158257739086721,-0.0157218764549586,0.0108929487997146,0.163086666741965,-0.158257739086721,0.0157218764549586,-0.0108929487997146
"PF3D7_0525400",NA,"7-helix-1 prot.",FALSE,-0.16715022354188,-0.0363497528260123,-0.230498999754725,0.0269990233868319,0.16715022354188,0.0363497528260123,0.230498999754725,-0.0269990233868319
"PF3D7_0525500",NA,"WD repeat-containing prot. put.",FALSE,0.113506665018704,-0.030496040797729,0.00989075994647304,0.0731198642745014,-0.113506665018704,0.030496040797729,-0.00989075994647304,-0.0731198642745014
"PF3D7_0525600",NA,"RNA methyltransferase put.",FALSE,-0.266995270967987,0.0511754681361191,-0.176642356490782,-0.0391774463410861,0.266995270967987,-0.0511754681361191,0.176642356490782,0.0391774463410861
"PF3D7_0525700",NA,"cvd. prot. ukwn. func.",FALSE,-0.233939564193843,-0.292844655176295,-0.31623715063146,-0.210547068738678,0.233939564193843,0.292844655176295,0.31623715063146,0.210547068738678
"PF3D7_0525800","IMC1g","inner memb. complex prot. 1g put.",FALSE,0.00273668741806842,0.161219641863613,0.0362129575532433,0.127743371728439,-0.00273668741806842,-0.161219641863613,-0.0362129575532433,-0.127743371728439
"PF3D7_0525900","NEK2","NIMA related kinase 2",FALSE,0.196066820847427,-0.153642540306139,-0.254347391334891,0.296771671876179,-0.196066820847427,0.153642540306139,0.254347391334891,-0.296771671876179
"PF3D7_0526000",NA,"RAP prot. put.",FALSE,-0.443282157211841,-0.0168584179748335,-0.222551378677845,-0.237589196508831,0.443282157211841,0.0168584179748335,0.222551378677845,0.237589196508831
"PF3D7_0526100",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,-0.244524635669832,0.038148171894817,-0.130236496325855,-0.0761399674491597,0.244524635669832,-0.038148171894817,0.130236496325855,0.0761399674491597
"PF3D7_0526200","ARF-GAP","ADP-ribosylation factor GTPase-activating prot. put.",FALSE,-0.288834203024905,-0.0948129726984656,-0.194216022101621,-0.18943115362175,0.288834203024905,0.0948129726984656,0.194216022101621,0.18943115362175
"PF3D7_0526300","WDR55","WD repeat-containing prot. 55 put.",FALSE,-0.166881817574467,-0.277532905615563,-0.24232481838424,-0.20208990480579,0.166881817574467,0.277532905615563,0.24232481838424,0.20208990480579
"PF3D7_0526400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.707551085397961,0.402001528931165,0.0465942751960913,-0.352143831662887,0.707551085397961,-0.402001528931165,-0.0465942751960913,0.352143831662887
"PF3D7_0526500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.12247513412366,0.0447537644512626,0.0694874684684549,0.0977414301064674,-0.12247513412366,-0.0447537644512626,-0.0694874684684549,-0.0977414301064674
"PF3D7_0526600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.0648187377801595,0.248831876565794,0.231851583456736,0.0817990308892177,-0.0648187377801595,-0.248831876565794,-0.231851583456736,-0.0817990308892177
"PF3D7_0526700",NA,"cvd. prot. ukwn. func.",FALSE,0.0303920104478034,0.0576932817407242,-0.0224239735527121,0.11050926574124,-0.0303920104478034,-0.0576932817407242,0.0224239735527121,-0.11050926574124
"PF3D7_0526800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.151316877569212,-0.0348600783686081,-0.0547405358317659,-0.131436420106054,0.151316877569212,0.0348600783686081,0.0547405358317659,0.131436420106054
"PF3D7_0526900",NA,"transmemb. emp24 domain-containing prot. put.",FALSE,-0.0275533047933713,-0.201705438710416,-0.123859514801162,-0.105399228702626,0.0275533047933713,0.201705438710416,0.123859514801162,0.105399228702626
"PF3D7_0527000","MCM3","DNA replication licensing factor MCM3 put.",FALSE,-0.107382095092685,-0.249994766176567,-0.159966681361836,-0.197410179907415,0.107382095092685,0.249994766176567,0.159966681361836,0.197410179907415
"PF3D7_0527100","UBC13","ubiquitin-conjugating enzyme E2 N put.",FALSE,-0.0445191437785243,-0.40860307125179,-0.26974249111662,-0.183379723913693,0.0445191437785243,0.40860307125179,0.26974249111662,0.183379723913693
"PF3D7_0527200","USP14","ubiquitin carboxyl-terminal hydrolase 14",FALSE,0.0812632166118611,0.118797447617713,0.0494800249654435,0.150580639264131,-0.0812632166118611,-0.118797447617713,-0.0494800249654435,-0.150580639264131
"PF3D7_0527300","METAP1a","methionine aminopeptidase 1a put.",FALSE,0.0737442775096823,0.112551514607008,0.14362130799142,0.0426744841252704,-0.0737442775096823,-0.112551514607008,-0.14362130799142,-0.0426744841252704
"PF3D7_0527400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.473859480183706,-0.55190117055763,-0.66431051253816,-0.361450138203176,0.473859480183706,0.55190117055763,0.66431051253816,0.361450138203176
"PF3D7_0527500","HIP","Hsc70-interacting prot.",FALSE,-0.112102506292467,-0.0365849708030119,-0.0737722403332976,-0.0749152367621812,0.112102506292467,0.0365849708030119,0.0737722403332976,0.0749152367621812
"PF3D7_0527600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.0257879353785689,0.214381320590004,0.16496596890552,0.0236274163059149,0.0257879353785689,-0.214381320590004,-0.16496596890552,-0.0236274163059149
"PF3D7_0527700",NA,"tRNA Glutamic acid",FALSE,0.0736874473568818,0.263844333539944,-0.113974613595835,0.45150639449266,-0.0736874473568818,-0.263844333539944,0.113974613595835,-0.45150639449266
"PF3D7_0527800",NA,"tRNA Leucine",FALSE,-0.176008407837728,-0.440654974197758,-0.622076571518602,0.0054131894831151,0.176008407837728,0.440654974197758,0.622076571518602,-0.0054131894831151
"PF3D7_0527900","DDX41","ATP-dependent RNA helicase DDX41 put.",FALSE,0.230837342145003,-0.15239852832291,-0.0191968040327625,0.0976356178548563,-0.230837342145003,0.15239852832291,0.0191968040327625,-0.0976356178548563
"PF3D7_0528000","UMP1","proteasome maturation factor UMP1 put.",FALSE,0.215318522056092,0.0842762250198229,0.150272702164198,0.149322044911717,-0.215318522056092,-0.0842762250198229,-0.150272702164198,-0.149322044911717
"PF3D7_0528100",NA,"AP-1 complex subunit beta put.",FALSE,-0.155309237927135,-0.171721836588271,-0.240573100685353,-0.086457973830053,0.155309237927135,0.171721836588271,0.240573100685353,0.086457973830053
"PF3D7_0528200","EIF3E","eukaryotic translation initiation factor 3 subunit E put.",FALSE,-0.00276808267217158,0.245628829809116,0.142139516272002,0.100721230864942,0.00276808267217158,-0.245628829809116,-0.142139516272002,-0.100721230864942
"PF3D7_0528300",NA,"cvd. prot. ukwn. func.",FALSE,0.314544748257703,0.115294020864597,0.060584128085018,0.369254641037281,-0.314544748257703,-0.115294020864597,-0.060584128085018,-0.369254641037281
"PF3D7_0528400","DHHC7","palmitoyltransferase DHHC7",FALSE,0.459669561304165,0.17043383592091,0.401024358245004,0.22907903898007,-0.459669561304165,-0.17043383592091,-0.401024358245004,-0.22907903898007
"PF3D7_0528500","CPalpha","F-actin-capping prot. subunit alpha put.",FALSE,-0.110087044411077,-0.291791943462205,-0.17794358325116,-0.223935404622122,0.110087044411077,0.291791943462205,0.17794358325116,0.223935404622122
"PF3D7_0528600",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.342520021843118,-0.333591407191886,-0.381557113211871,-0.294554315823132,0.342520021843118,0.333591407191886,0.381557113211871,0.294554315823132
"PF3D7_0528700","CYP23","peptidyl-prolyl cis-trans isomerase",FALSE,0.108768279783892,-0.0622447540710183,0.201528577437539,-0.155005051724665,-0.108768279783892,0.0622447540710183,-0.201528577437539,0.155005051724665
"PF3D7_0528800",NA,"nucleolar preribosomal GTPase put.",FALSE,-0.441755273217696,0.0856281461637593,-0.13417577157678,-0.221951355477157,0.441755273217696,-0.0856281461637593,0.13417577157678,0.221951355477157
"PF3D7_0528900",NA,"cvd. prot. ukwn. func.",FALSE,0.112635310394148,0.0611194236377382,-0.000717965189793512,0.17447269922168,-0.112635310394148,-0.0611194236377382,0.000717965189793512,-0.17447269922168
"PF3D7_0529000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.137127259793556,-0.36524464176352,-0.346909366981161,-0.155462534575916,0.137127259793556,0.36524464176352,0.346909366981161,0.155462534575916
"PF3D7_0529100","ATrx2","thioredoxin-like prot. put.",FALSE,-0.0202098738049817,-0.344274630268029,-0.280411533437836,-0.0840729706351742,0.0202098738049817,0.344274630268029,0.280411533437836,0.0840729706351742
"PF3D7_0529200",NA,"sugar transporter put.",FALSE,-0.193349081269494,-0.305550941607432,-0.147283502028871,-0.351616520848055,0.193349081269494,0.305550941607432,0.147283502028871,0.351616520848055
"PF3D7_0529300","TIC22","apicoplast TIC22 prot.",FALSE,-0.232953570894638,-0.367554257820341,-0.402492776255697,-0.198015052459282,0.232953570894638,0.367554257820341,0.402492776255697,0.198015052459282
"PF3D7_0529400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.301374939069316,0.0108086448305759,-0.102814017801665,-0.187752276437074,0.301374939069316,-0.0108086448305759,0.102814017801665,0.187752276437074
"PF3D7_0529500",NA,"cell cycle regulator prot. put.",FALSE,-0.472500877245469,-0.322850040994888,-0.543075149108985,-0.252275769131371,0.472500877245469,0.322850040994888,0.543075149108985,0.252275769131371
"PF3D7_0529600",NA,"tRNA Arginine",FALSE,-0.0731330310808157,-0.240880662798893,-0.335392145401849,0.0213784515221401,0.0731330310808157,0.240880662798893,0.335392145401849,-0.0213784515221401
"PF3D7_0529700",NA,"heptatricopeptide repeat-containing prot. put.",FALSE,0.220671540010048,0.21762385956057,0.172293840279727,0.266001559290891,-0.220671540010048,-0.21762385956057,-0.172293840279727,-0.266001559290891
"PF3D7_0529800",NA,"cvd. Pl. prot. ukwn. func.",FALSE,0.132422579643846,0.067775839661199,0.138800183981864,0.0613982353231812,-0.132422579643846,-0.067775839661199,-0.138800183981864,-0.0613982353231812
"PF3D7_0529900",NA,"RING zinc finger prot. put.",FALSE,-0.0322495599933936,-0.263615967558915,-0.232940276274596,-0.0629252512777128,0.0322495599933936,0.263615967558915,0.232940276274596,0.0629252512777128
"PF3D7_0530000",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.107090959399269,0.0795889300572071,0.0861856176088641,-0.113687646950926,0.107090959399269,-0.0795889300572071,-0.0861856176088641,0.113687646950926
"PF3D7_0530100","SYN6","SNARE prot. put.",FALSE,-0.109734038366786,-0.256826184098148,-0.184378310740993,-0.182181911723941,0.109734038366786,0.256826184098148,0.184378310740993,0.182181911723941
"PF3D7_0530200","PPT","phosphoenolpyruvate/phosphate translocator",FALSE,-0.267425838591505,-0.130408227797072,-0.254975240092234,-0.142858826296343,0.267425838591505,0.130408227797072,0.254975240092234,0.142858826296343
"PF3D7_0530300",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,0.432716907994845,0.389182354960153,0.608857994865451,0.213041268089547,-0.432716907994845,-0.389182354960153,-0.608857994865451,-0.213041268089547
"PF3D7_0530400",NA,"cvd. Pl. prot. ukwn. func.",FALSE,-0.24488879378327,0.136758007757347,-0.0653774091050144,-0.042753376920908,0.24488879378327,-0.136758007757347,0.0653774091050144,0.042753376920908
"PF3D7_0530500",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,0.199309209039473,-0.414931908778194,-0.332631890065303,0.11700919032658,-0.199309209039473,0.414931908778194,0.332631890065303,-0.11700919032658
